NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
58303,36747,12,58333,,,1
58304,36748,18,58334,,,2
58305,36749,11,58335,,,2
58306,36750,22,58336,,,4
58307,36751,4,58337,,,4
58308,36752,14,58338,,,2
58309,36753,6,58339,,,1
58310,36754,5,58340,,,2
58311,36755,8,58341,,,2
58312,36756,15,58342,,,2
58313,36757,22,58343,,,4
58314,36758,20,58344,,,1
58315,36759,4,58345,,,4
58316,36760,15,58346,,,2
58317,36761,12,58347,,,4
58318,36762,14,58348,,,2
58319,36763,13,58349,,,4
58320,36764,12,58350,,,1
58321,36765,20,58351,,,4
58322,36766,6,58352,,,4
58323,36767,8,58353,,,3
58324,36768,11,58354,,,3
58325,36769,20,58355,14,,2
58326,36770,4,58356,,,3
58327,36771,15,58357,,,2
58328,36772,5,58358,,,2
58329,36773,6,58359,,,2
58330,36774,5,58360,,,4
58331,36775,18,58361,,,2
58332,36776,18,58362,,,2
58333,36777,22,58363,,,1
58334,36778,22,58364,,,4
58335,36779,6,58365,,,2
58336,36780,13,58366,,,1
58337,36781,20,58367,,,4
58338,36782,13,58368,,,3
58339,36783,13,58369,14,,4
58340,36784,12,58370,,,3
58341,36785,13,58371,,,4
58342,36786,12,58372,15,,1
58343,36787,5,58373,,,3
58344,36788,20,58374,,,2
58345,36789,20,58375,,,4
58346,36790,13,58376,,,1
58347,36791,8,58377,,,3
58348,36792,13,58378,,,3
58349,36793,17,58379,,,1
58350,36794,20,58380,,,3
58351,36795,11,58381,,,3
58352,36796,18,58382,,,3
58353,36797,20,58383,,,3
58354,36798,8,58384,,,2
58355,36799,11,58385,15,,1
58356,36800,20,58386,,,2
58357,36801,14,58387,,,4
58358,36802,5,58388,,,3
58359,36803,13,58389,,,2
58360,36804,4,58390,,,3
58361,36805,20,58391,,,3
58362,36806,22,58392,,,1
58363,36807,20,58393,,,1
58364,36808,17,58394,,,4
58365,36809,17,58395,,,3
58366,36810,14,58396,,,1
58367,36811,5,58397,,,3
58368,36812,20,58398,,,3
58369,36813,8,58399,,,2
58370,36814,11,58400,14,,4
58371,36815,17,58401,,,2
58372,36816,5,58402,,,4
58373,36817,6,58403,,,4
58374,36818,12,58404,,,1
58375,36819,17,58405,,,1
58376,36820,20,58406,,,2
58377,36821,6,58407,,,2
58378,36822,18,58408,,,2
58379,36823,8,58409,,,2
58380,36824,13,58410,,,3
58381,36825,6,58411,,,4
58382,36826,14,58412,,,3
58383,36827,22,58413,,,1
58384,36828,8,58414,15,,4
58385,36829,5,58415,,,3
58386,36830,22,58416,,,3
58387,36831,12,58417,,,3
58388,36832,15,58418,,,1
58389,36833,5,58419,,,4
58390,36834,17,58420,,,2
58391,36835,20,58421,,,1
58392,36836,11,58422,,,1
58393,36837,4,58423,,,2
58394,36838,5,58424,,,1
58395,36839,22,58425,,,1
58396,36840,6,58426,,,4
58397,36841,18,58427,,,3
58398,36842,11,58428,,,3
58399,36843,8,58429,,,4
58400,36844,8,58430,,,1
58401,36845,18,58431,16,,4
58402,36846,8,58432,,,1
58403,36847,20,58433,,,2
58404,36848,20,58434,,,4
58405,36849,18,58435,14,,1
58406,36850,8,58436,,,2
58407,36851,11,58437,,,3
58408,36852,20,58438,,,2
58409,36853,5,58439,,,2
58410,36854,14,58440,,,2
58411,36855,8,58441,,,2
58412,36856,17,58442,,,2
58413,36857,17,58443,,,4
58414,36858,17,58444,14,,4
58415,36859,15,58445,,,4
58416,36860,22,58446,,,3
58417,36861,14,58447,,,2
58418,36862,11,58448,,,3
58419,36863,11,58449,,,4
58420,36864,18,58450,,,4
58421,36865,18,58451,,,1
58422,36866,5,58452,,,3
58423,36867,22,58453,,,2
58424,36868,12,58454,,,2
58425,36869,8,58455,,,3
58426,36870,18,58456,,,1
58427,36871,20,58457,,,3
58428,36872,13,58458,,,3
58429,36873,13,58459,,,4
58430,36874,13,58460,,,2
58431,36875,14,58461,,,3
58432,36876,22,58462,15,,3
58433,36877,15,58463,,,2
58434,36878,5,58464,14,,4
58435,36879,13,58465,,,1
58436,36880,14,58466,,,1
58437,36881,20,58467,,,1
58438,36882,14,58468,,,2
58439,36883,11,58469,,,1
58440,36884,17,58470,,,4
58441,36885,12,58471,,,2
58442,36886,13,58472,16,,1
58443,36887,17,58473,,,4
58444,36888,15,58474,,,2
58445,36889,4,58475,,,3
58446,36890,14,58476,,,1
58447,36891,18,58477,,,4
58448,36892,4,58478,,,3
58449,36893,22,58479,,,2
58450,36894,8,58480,,,2
58451,36895,12,58481,,,3
58452,36896,8,58482,,,1
58453,36897,13,58483,,,4
58454,36898,8,58484,,,4
58455,36899,22,58485,,,3
58456,36900,20,58486,,,4
58457,36901,20,58487,,,1
58458,36902,20,58488,,,2
58459,36903,17,58489,,,4
58460,36904,18,58490,15,,4
58461,36905,13,58491,,,3
58462,36906,6,58492,16,,4
58463,36907,12,58493,,,1
58464,36908,11,58494,14,,3
58465,36909,4,58495,,,1
58466,36910,13,58496,,,2
58467,36911,11,58497,,,4
58468,36912,5,58498,,,1
58469,36913,6,58499,15,,4
58470,36914,20,58500,,,2
58471,36915,14,58501,,,1
58472,36916,22,58502,,,4
58473,36917,4,58503,,,2
58474,36918,17,58504,,,4
58475,36919,4,58505,,,4
58476,36920,11,58506,,,3
58477,36921,6,58507,,,1
58478,36922,15,58508,,,3
58479,36923,20,58509,,,1
58480,36924,14,58510,,,2
58481,36925,8,58511,,,1
58482,36926,13,58512,,,2
58483,36927,4,58513,,,2
58484,36928,20,58514,,,2
58485,36929,14,58515,,,1
58486,36930,18,58516,16,,2
58487,36931,13,58517,,,4
58488,36932,11,58518,,,2
58489,36933,4,58519,,,4
58490,36934,22,58520,,,3
58491,36935,6,58521,,,1
58492,36936,6,58522,,,3
58493,36937,22,58523,,,1
58494,36938,4,58524,,,3
58495,36939,12,58525,,,3
58496,36940,8,58526,,,2
58497,36941,13,58527,,,2
58498,36942,6,58528,,,1
58499,36943,11,58529,,,4
58500,36944,5,58530,,,4
58501,36945,20,58531,,,2
58502,36946,8,58532,,,2
58503,36947,20,58533,,,2
58504,36948,12,58534,15,,3
58505,36949,6,58535,,,3
58506,36950,18,58536,,,4
58507,36951,15,58537,,,4
58508,36952,6,58538,,,3
58509,36953,17,58539,,,4
58510,36954,17,58540,15,,4
58511,36955,20,58541,,,1
58512,36956,22,58542,,,1
58513,36957,17,58543,,,1
58514,36958,15,58544,,,3
58515,36959,22,58545,,,2
58516,36960,12,58546,14,,3
58517,36961,12,58547,,,2
58518,36962,6,58548,,,3
58519,36963,20,58549,,,4
58520,36964,17,58550,,,2
58521,36965,20,58551,,,2
58522,36966,17,58552,,,1
58523,36967,20,58553,,,1
58524,36968,18,58554,,,3
58525,36969,11,58555,16,,1
58526,36970,13,58556,15,,4
58527,36971,13,58557,,,2
58528,36972,11,58558,15,,1
58529,36973,12,58559,,,3
58530,36974,14,58560,,,2
58531,36975,15,58561,,,4
58532,36976,14,58562,,,1
58533,36977,15,58563,,,1
58534,36978,8,58564,14,,3
58535,36979,8,58565,,,2
58536,36980,15,58566,,,2
58537,36981,11,58567,16,,3
58538,36982,17,58568,,,2
58539,36983,4,58569,,,4
58540,36984,4,58570,,,3
58541,36985,5,58571,,,4
58542,36986,12,58572,,,2
58543,36987,11,58573,,,1
58544,36988,22,58574,,,3
58545,36989,15,58575,,,1
58546,36990,13,58576,,,2
58547,36991,12,58577,,,1
58548,36992,6,58578,,,4
58549,36993,18,58579,,,3
58550,36994,18,58580,,,1
58551,36995,20,58581,,,4
58552,36996,6,58582,,,3
58553,36997,18,58583,,,2
58554,36998,6,58584,,,4
58555,36999,6,58585,,,2
58556,37000,20,58586,,,3
58557,37001,6,58587,,,1
58558,37002,6,58588,,,4
58559,37003,17,58589,,,1
58560,37004,14,58590,,,1
58561,37005,22,58591,,,4
58562,37006,6,58592,,,1
58563,37007,13,58593,,,4
58564,37008,22,58594,,,3
58565,37009,20,58595,,,2
58566,37010,22,58596,,,1
58567,37011,12,58597,,,1
58568,37012,5,58598,,,3
58569,37013,18,58599,,,1
58570,37014,15,58600,,,2
58571,37015,5,58601,,,2
58572,37016,22,58602,,,4
58573,37017,11,58603,,,1
58574,37018,18,58604,,,3
58575,37019,17,58605,,,4
58576,37020,6,58606,,,4
58577,37021,13,58607,,,3
58578,37022,13,58608,,,4
58579,37023,15,58609,,,3
58580,37024,22,58610,,,3
58581,37025,22,58611,,,2
58582,37026,17,58612,,,3
58583,37027,12,58613,,,1
58584,37028,22,58614,,,2
58585,37029,5,58615,,,2
58586,37030,18,58616,,,1
58587,37031,4,58617,,,4
58588,37032,17,58618,,,2
58589,37033,6,58619,,,4
58590,37034,15,58620,,,1
58591,37035,5,58621,,,1
58592,37036,17,58622,,,3
58593,37037,6,58623,,,3
58594,37038,22,58624,,,3
58595,37039,6,58625,,,4
58596,37040,4,58626,,,1
58597,37041,20,58627,,,2
58598,37042,5,58628,,,2
58599,37043,8,58629,,,2
58600,37044,15,58630,,,3
58601,37045,5,58631,,,2
58602,37046,20,58632,,,2
58603,37047,11,58633,,,3
58604,37048,5,58634,,,4
58605,37049,11,58635,15,,1
58606,37050,18,58636,,,2
58607,37051,20,58637,,,3
58608,37052,8,58638,,,3
58609,37053,12,58639,,,1
58610,37054,12,58640,,,2
58611,37055,11,58641,,,1
58612,37056,14,58642,,,2
58613,37057,13,58643,,,2
58614,37058,22,58644,,,1
58615,37059,15,58645,,,3
58616,37060,4,58646,,,4
58617,37061,4,58647,15,,2
58618,37062,13,58648,,,3
58619,37063,20,58649,,,1
58620,37064,11,58650,,,1
58621,37065,18,58651,,,1
58622,37066,14,58652,,,3
58623,37067,8,58653,,,4
58624,37068,17,58654,,,1
58625,37069,17,58655,,,4
58626,37070,5,58656,,,2
58627,37071,22,58657,,,4
58628,37072,8,58658,,,2
58629,37073,15,58659,14,,4
58630,37074,8,58660,,,4
58631,37075,13,58661,,,4
58632,37076,4,58662,,,3
58633,37077,6,58663,,,4
58634,37078,8,58664,,,3
58635,37079,11,58665,,,4
58636,37080,13,58666,,,3
58637,37081,5,58667,,,4
58638,37082,11,58668,,,1
58639,37083,20,58669,,,2
58640,37084,15,58670,,,4
58641,37085,15,58671,,,1
58642,37086,12,58672,,,2
58643,37087,15,58673,,,2
58644,37088,22,58674,,,3
58645,37089,11,58675,,,3
58646,37090,12,58676,,,4
58647,37091,6,58677,14,,3
58648,37092,14,58678,,,4
58649,37093,8,58679,,,4
58650,37094,12,58680,,,4
58651,37095,4,58681,,,1
58652,37096,8,58682,,,4
58653,37097,4,58683,,,1
58654,37098,8,58684,,,4
58655,37099,5,58685,,,3
58656,37100,5,58686,,,2
58657,37101,11,58687,,,1
58658,37102,12,58688,,,1
58659,37103,12,58689,,,3
58660,37104,20,58690,,,3
58661,37105,4,58691,,,1
58662,37106,5,58692,,,2
58663,37107,6,58693,,,2
58664,37108,4,58694,,,3
58665,37109,12,58695,,,4
58666,37110,15,58696,,,3
58667,37111,22,58697,,,1
58668,37112,14,58698,,,2
58669,37113,20,58699,,,3
58670,37114,8,58700,,,2
58671,37115,18,58701,,,2
58672,37116,6,58702,,,4
58673,37117,8,58703,,,4
58674,37118,13,58704,,,1
58675,37119,12,58705,14,,2
58676,37120,6,58706,,,3
58677,37121,12,58707,,,2
58678,37122,22,58708,,,4
58679,37123,17,58709,,,1
58680,37124,14,58710,,,4
58681,37125,14,58711,,,3
58682,37126,18,58712,,,4
58683,37127,17,58713,,,2
58684,37128,11,58714,,,3
58685,37129,20,58715,,,3
58686,37130,13,58716,,,1
58687,37131,18,58717,14,,1
58688,37132,22,58718,,,2
58689,37133,12,58719,,,4
58690,37134,12,58720,,,1
58691,37135,8,58721,,,4
58692,37136,14,58722,16,,3
58693,37137,13,58723,,,3
58694,37138,4,58724,,,3
58695,37139,17,58725,,,1
58696,37140,20,58726,,,2
58697,37141,17,58727,,,1
58698,37142,15,58728,,,4
58699,37143,11,58729,,,3
58700,37144,4,58730,,,2
58701,37145,18,58731,,,1
58702,37146,8,58732,,,1
58703,37147,17,58733,,,1
58704,37148,13,58734,14,,4
58705,37149,11,58735,,,2
58706,37150,5,58736,,,3
58707,37151,17,58737,,,3
58708,37152,11,58738,14,,3
58709,37153,5,58739,,,4
58710,37154,14,58740,14,,1
58711,37155,20,58741,,,4
58712,37156,4,58742,,,1
58713,37157,4,58743,,,3
58714,37158,18,58744,,,2
58715,37159,8,58745,,,2
58716,37160,6,58746,,,4
58717,37161,5,58747,,,2
58718,37162,5,58748,,,1
58719,37163,20,58749,,,4
58720,37164,6,58750,,,3
58721,37165,15,58751,,,3
58722,37166,14,58752,,,3
58723,37167,14,58753,,,1
58724,37168,14,58754,,,3
58725,37169,5,58755,,,4
58726,37170,4,58756,,,1
58727,37171,15,58757,,,3
58728,37172,5,58758,,,2
58729,37173,14,58759,,,4
58730,37174,5,58760,,,3
58731,37175,15,58761,,,2
58732,37176,6,58762,,,3
58733,37177,12,58763,,,1
58734,37178,18,58764,,,2
58735,37179,15,58765,,,4
58736,37180,8,58766,,,2
58737,37181,11,58767,15,,1
58738,37182,8,58768,15,,1
58739,37183,17,58769,15,,2
58740,37184,18,58770,,,2
58741,37185,13,58771,,,2
58742,37186,17,58772,,,2
58743,37187,8,58773,,,3
58744,37188,8,58774,,,1
58745,37189,11,58775,,,4
58746,37190,8,58776,,,4
58747,37191,6,58777,,,4
58748,37192,11,58778,,,1
58749,37193,17,58779,,,2
58750,37194,17,58780,,,4
58751,37195,14,58781,,,1
58752,37196,22,58782,,,1
58753,37197,11,58783,,,4
58754,37198,20,58784,,,1
58755,37199,18,58785,,,1
58756,37200,18,58786,,,2
58757,37201,6,58787,,,2
58758,37202,14,58788,,,3
58759,37203,6,58789,,,3
58760,37204,13,58790,,,1
58761,37205,20,58791,,,1
58762,37206,15,58792,,,2
58763,37207,18,58793,,,1
58764,37208,18,58794,,,1
58765,37209,4,58795,,,3
58766,37210,13,58796,,,3
58767,37211,22,58797,,,4
58768,37212,18,58798,,,2
58769,37213,13,58799,,,2
58770,37214,5,58800,,,2
58771,37215,5,58801,,,1
58772,37216,15,58802,,,1
58773,37217,4,58803,,,3
58774,37218,18,58804,,,3
58775,37219,18,58805,,,4
58776,37220,17,58806,,,2
58777,37221,18,58807,16,,4
58778,37222,8,58808,,,2
58779,37223,8,58809,,,3
58780,37224,22,58810,,,2
58781,37225,11,58811,,,2
58782,37226,4,58812,,,4
58783,37227,6,58813,,,2
58784,37228,13,58814,14,,3
58785,37229,17,58815,,,4
58786,37230,14,58816,,,1
58787,37231,8,58817,14,,4
58788,37232,13,58818,,,4
58789,37233,12,58819,,,3
58790,37234,20,58820,,,2
58791,37235,8,58821,,,1
58792,37236,17,58822,,,1
58793,37237,5,58823,,,4
58794,37238,11,58824,,,4
58795,37239,17,58825,,,3
58796,37240,18,58826,,,1
58797,37241,15,58827,14,,4
58798,37242,18,58828,,,3
58799,37243,11,58829,,,4
58800,37244,5,58830,,,2
58801,37245,15,58831,,,4
58802,37246,8,58832,,,3
58803,37247,17,58833,,,2
58804,37248,15,58834,15,,4
58805,37249,22,58835,,,3
58806,37250,18,58836,,,4
58807,37251,18,58837,,,1
58808,37252,11,58838,,,4
58809,37253,11,58839,,,3
58810,37254,8,58840,,,3
58811,37255,4,58841,,,1
58812,37256,18,58842,,,1
58813,37257,5,58843,,,1
58814,37258,11,58844,,,3
58815,37259,20,58845,,,3
58816,37260,13,58846,,,3
58817,37261,5,58847,,,3
58818,37262,13,58848,,,1
58819,37263,8,58849,,,2
58820,37264,17,58850,,,3
58821,37265,6,58851,,,4
58822,37266,22,58852,,,3
58823,37267,12,58853,,,4
58824,37268,15,58854,,,2
58825,37269,11,58855,,,1
58826,37270,5,58856,,,2
58827,37271,14,58857,,,1
58828,37272,12,58858,,,1
58829,37273,4,58859,,,1
58830,37274,18,58860,,,3
58831,37275,15,58861,,,4
58832,37276,6,58862,,,3
58833,37277,14,58863,,,3
58834,37278,13,58864,,,2
58835,37279,15,58865,,,4
58836,37280,12,58866,,,2
58837,37281,11,58867,,,1
58838,37282,22,58868,,,4
58839,37283,8,58869,,,3
58840,37284,13,58870,,,2
58841,37285,13,58871,,,4
58842,37286,11,58872,,,4
58843,37287,8,58873,,,2
58844,37288,18,58874,,,1
58845,37289,17,58875,,,3
58846,37290,15,58876,,,1
58847,37291,5,58877,,,3
58848,37292,20,58878,,,1
58849,37293,20,58879,,,3
58850,37294,15,58880,,,2
58851,37295,8,58881,,,1
58852,37296,4,58882,,,2
58853,37297,8,58883,,,3
58854,37298,14,58884,,,2
58855,37299,22,58885,14,,1
58856,37300,15,58886,14,,4
58857,37301,4,58887,,,1
58858,37302,17,58888,,,3
58859,37303,6,58889,,,1
58860,37304,8,58890,,,2
58861,37305,14,58891,,,4
58862,37306,14,58892,,,2
58863,37307,22,58893,,,4
58864,37308,5,58894,,,2
58865,37309,13,58895,,,2
58866,37310,15,58896,15,,4
58867,37311,17,58897,,,3
58868,37312,15,58898,,,2
58869,37313,14,58899,,,4
58870,37314,14,58900,,,4
58871,37315,15,58901,15,,1
58872,37316,5,58902,,,3
58873,37317,20,58903,,,1
58874,37318,17,58904,,,2
58875,37319,6,58905,,,1
58876,37320,17,58906,,,1
58877,37321,15,58907,,,1
58878,37322,17,58908,,,1
58879,37323,18,58909,,,4
58880,37324,11,58910,,,4
58881,37325,20,58911,,,3
58882,37326,4,58912,,,1
58883,37327,20,58913,,,4
58884,37328,6,58914,,,3
58885,37329,5,58915,,,3
58886,37330,14,58916,,,2
58887,37331,12,58917,,,4
58888,37332,13,58918,,,3
58889,37333,12,58919,,,1
58890,37334,5,58920,,,2
58891,37335,8,58921,,,3
58892,37336,13,58922,,,3
58893,37337,15,58923,14,,1
58894,37338,15,58924,,,1
58895,37339,20,58925,,,3
58896,37340,13,58926,,,4
58897,37341,13,58927,,,4
58898,37342,17,58928,,,2
58899,37343,17,58929,,,3
58900,37344,11,58930,,,3
58901,37345,18,58931,,,4
58902,37346,11,58932,14,,4
58903,37347,4,58933,,,1
58904,37348,12,58934,,,2
58905,37349,12,58935,14,,1
58906,37350,22,58936,,,2
58907,37351,6,58937,,,4
58908,37352,18,58938,,,2
58909,37353,8,58939,15,,2
58910,37354,8,58940,,,4
58911,37355,15,58941,,,1
58912,37356,6,58942,,,1
58913,37357,15,58943,14,,4
58914,37358,17,58944,,,3
58915,37359,14,58945,,,1
58916,37360,5,58946,,,2
58917,37361,22,58947,,,1
58918,37362,12,58948,,,3
58919,37363,18,58949,,,4
58920,37364,20,58950,,,2
58921,37365,18,58951,,,2
58922,37366,20,58952,,,1
58923,37367,15,58953,,,3
58924,37368,14,58954,,,3
58925,37369,11,58955,,,2
58926,37370,15,58956,,,1
58927,37371,4,58957,,,1
58928,37372,20,58958,,,2
58929,37373,8,58959,,,1
58930,37374,17,58960,,,1
58931,37375,14,58961,,,4
58932,37376,22,58962,,,3
58933,37377,13,58963,,,3
58934,37378,4,58964,14,,3
58935,37379,15,58965,,,2
58936,37380,5,58966,,,1
58937,37381,11,58967,,,1
58938,37382,11,58968,,,2
58939,37383,22,58969,,,1
58940,37384,13,58970,,,2
58941,37385,5,58971,,,1
58942,37386,18,58972,,,3
58943,37387,20,58973,,,4
58944,37388,14,58974,,,3
58945,37389,20,58975,,,4
58946,37390,15,58976,,,1
58947,37391,22,58977,,,3
58948,37392,4,58978,,,3
58949,37393,17,58979,,,4
58950,37394,14,58980,,,3
58951,37395,11,58981,,,4
58952,37396,15,58982,,,4
58953,37397,18,58983,,,1
58954,37398,17,58984,,,4
58955,37399,8,58985,,,1
58956,37400,6,58986,,,1
58957,37401,13,58987,,,2
58958,37402,15,58988,15,,3
58959,37403,17,58989,,,2
58960,37404,18,58990,,,2
58961,37405,6,58991,15,,2
58962,37406,20,58992,,,2
58963,37407,8,58993,,,3
58964,37408,8,58994,,,4
58965,37409,20,58995,,,4
58966,37410,17,58996,,,2
58967,37411,8,58997,15,,2
58968,37412,5,58998,,,3
58969,37413,6,58999,,,2
58970,37414,8,59000,,,1
58971,37415,20,59001,,,1
58972,37416,6,59002,,,2
58973,37417,20,59003,,,1
58974,37418,4,59004,15,,2
58975,37419,11,59005,14,,4
58976,37420,6,59006,,,3
58977,37421,22,59007,,,4
58978,37422,13,59008,,,2
58979,37423,11,59009,16,,3
58980,37424,20,59010,,,3
58981,37425,15,59011,,,3
58982,37426,13,59012,,,4
58983,37427,11,59013,,,1
58984,37428,11,59014,,,2
58985,37429,13,59015,,,2
58986,37430,8,59016,,,2
58987,37431,12,59017,,,1
58988,37432,12,59018,,,2
58989,37433,6,59019,,,4
58990,37434,4,59020,,,3
58991,37435,18,59021,,,1
58992,37436,14,59022,,,2
58993,37437,11,59023,,,3
58994,37438,15,59024,,,4
58995,37439,13,59025,,,1
58996,37440,12,59026,,,3
58997,37441,18,59027,,,1
58998,37442,18,59028,16,,4
58999,37443,22,59029,14,,4
59000,37444,6,59030,,,3
59001,37445,22,59031,,,4
59002,37446,14,59032,,,3
59003,37447,6,59033,,,3
59004,37448,11,59034,,,4
59005,37449,8,59035,,,3
59006,37450,15,59036,,,2
59007,37451,12,59037,,,4
59008,37452,22,59038,,,1
59009,37453,8,59039,,,4
59010,37454,5,59040,15,,4
59011,37455,5,59041,,,3
59012,37456,22,59042,,,1
59013,37457,11,59043,,,3
59014,37458,22,59044,,,1
59015,37459,5,59045,,,2
59016,37460,8,59046,,,3
59017,37461,18,59047,,,3
59018,37462,14,59048,,,2
59019,37463,12,59049,,,3
59020,37464,4,59050,,,4
59021,37465,5,59051,,,1
59022,37466,11,59052,,,3
59023,37467,20,59053,,,4
59024,37468,13,59054,,,3
59025,37469,8,59055,,,2
59026,37470,20,59056,,,2
59027,37471,14,59057,,,1
59028,37472,6,59058,,,2
59029,37473,6,59059,,,2
59030,37474,18,59060,,,4
59031,37475,14,59061,,,1
59032,37476,14,59062,14,,1
59033,37477,13,59063,,,1
59034,37478,20,59064,,,1
59035,37479,5,59065,,,3
59036,37480,6,59066,16,,2
59037,37481,6,59067,,,2
59038,37482,14,59068,,,2
59039,37483,15,59069,,,1
59040,37484,15,59070,16,,1
59041,37485,5,59071,,,3
59042,37486,20,59072,,,1
59043,37487,22,59073,,,4
59044,37488,13,59074,,,2
59045,37489,17,59075,,,4
59046,37490,22,59076,,,1
59047,37491,8,59077,16,,4
59048,37492,13,59078,,,4
59049,37493,5,59079,,,3
59050,37494,15,59080,,,3
59051,37495,18,59081,,,1
59052,37496,8,59082,,,1
59053,37497,14,59083,,,3
59054,37498,8,59084,,,2
59055,37499,14,59085,16,,3
59056,37500,11,59086,,,1
59057,37501,4,59087,,,3
59058,37502,20,59088,,,1
59059,37503,4,59089,,,3
59060,37504,13,59090,,,1
59061,37505,6,59091,,,4
59062,37506,4,59092,,,3
59063,37507,5,59093,,,2
59064,37508,4,59094,,,3
59065,37509,20,59095,,,3
59066,37510,8,59096,,,1
59067,37511,13,59097,,,2
59068,37512,13,59098,,,3
59069,37513,5,59099,,,4
59070,37514,11,59100,,,4
59071,37515,18,59101,,,3
59072,37516,4,59102,,,3
59073,37517,17,59103,,,4
59074,37518,5,59104,,,3
59075,37519,14,59105,,,3
59076,37520,5,59106,,,1
59077,37521,14,59107,,,2
59078,37522,8,59108,,,3
59079,37523,20,59109,,,4
59080,37524,20,59110,,,4
59081,37525,11,59111,14,,1
59082,37526,14,59112,,,3
59083,37527,14,59113,,,2
59084,37528,14,59114,,,1
59085,37529,11,59115,,,3
59086,37530,6,59116,,,1
59087,37531,20,59117,16,,4
59088,37532,13,59118,,,2
59089,37533,20,59119,,,4
59090,37534,15,59120,,,1
59091,37535,17,59121,,,2
59092,37536,13,59122,,,1
59093,37537,17,59123,,,3
59094,37538,8,59124,,,3
59095,37539,17,59125,,,2
59096,37540,18,59126,,,2
59097,37541,13,59127,,,4
59098,37542,20,59128,,,4
59099,37543,11,59129,,,3
59100,37544,11,59130,,,3
59101,37545,12,59131,,,2
59102,37546,4,59132,,,4
59103,37547,22,59133,,,4
59104,37548,22,59134,,,3
59105,37549,5,59135,,,3
59106,37550,5,59136,,,4
59107,37551,6,59137,,,4
59108,37552,22,59138,,,4
59109,37553,13,59139,,,4
59110,37554,8,59140,,,4
59111,37555,18,59141,,,4
59112,37556,12,59142,,,2
59113,37557,20,59143,,,2
59114,37558,14,59144,14,,3
59115,37559,6,59145,15,,1
59116,37560,8,59146,,,3
59117,37561,4,59147,,,3
59118,37562,8,59148,,,4
59119,37563,22,59149,,,1
