IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
125271,,12,29/04/2019,,13,22,29/04/2019
125272,,12,08/11/2019,,23,24,08/11/2019
125273,,15,11/02/2019,,6,24,12/02/2019
125274,,13,28/04/2019,,6,21,29/04/2019
125275,,20,08/10/2019,,7,18,09/10/2019
125276,,17,15/10/2019,,11,20,15/10/2019
125277,,4,10/03/2019,,5,17,11/03/2019
125278,,14,10/11/2019,,3,21,11/11/2019
125279,,18,15/05/2019,,8,17,16/05/2019
125280,,11,27/09/2019,,6,12,28/09/2019
125281,,8,05/06/2019,,17,21,06/06/2019
125282,,4,26/08/2019,,16,23,26/08/2019
125283,,15,21/02/2019,,15,15,22/02/2019
125284,,20,18/02/2019,,11,19,18/02/2019
125285,,17,13/10/2019,,14,20,14/10/2019
125286,,4,27/04/2019,,1,22,27/04/2019
125287,,11,22/07/2019,,8,22,22/07/2019
125288,,17,12/08/2019,,17,22,13/08/2019
125289,,5,14/11/2019,,17,9,14/11/2019
125290,,12,29/05/2019,,13,19,30/05/2019
125291,,15,21/06/2019,,18,13,22/06/2019
125292,,4,26/07/2019,,19,24,26/07/2019
125293,,13,06/05/2019,,8,22,06/05/2019
125294,,22,17/12/2019,,16,22,18/12/2019
125295,,12,05/11/2019,,0,10,05/11/2019
125296,,13,12/09/2019,,15,24,13/09/2019
125297,,4,29/03/2019,,19,19,30/03/2019
125298,,17,13/10/2019,,3,23,14/10/2019
125299,,8,20/08/2019,,20,23,20/08/2019
125300,,14,11/07/2019,,1,9,12/07/2019
125301,,22,08/01/2019,,1,19,08/01/2019
125302,,20,01/11/2019,,2,16,01/11/2019
125303,,5,02/01/2019,,18,16,02/01/2019
125304,,4,28/11/2019,,17,24,29/11/2019
125305,,17,10/05/2019,,6,12,11/05/2019
125306,,18,04/09/2019,,7,24,05/09/2019
125307,,11,16/12/2019,,3,12,16/12/2019
125308,,13,30/06/2019,,5,17,01/07/2019
125309,,15,18/06/2019,,20,19,19/06/2019
125310,,17,23/06/2019,,3,17,24/06/2019
125311,,15,20/01/2019,,9,23,20/01/2019
125312,,15,20/06/2019,,0,3,20/06/2019
125313,,17,17/08/2019,,19,10,18/08/2019
125314,,5,27/08/2019,,20,23,28/08/2019
125315,,18,19/06/2019,,7,23,19/06/2019
125316,,4,06/04/2019,,0,19,06/04/2019
125317,,20,08/09/2019,,14,19,09/09/2019
125318,,14,26/07/2019,,8,11,26/07/2019
125319,,12,08/04/2019,,15,6,09/04/2019
125320,,15,19/02/2019,,7,23,19/02/2019
125321,,20,11/05/2019,,9,21,12/05/2019
125322,,17,19/07/2019,,5,23,20/07/2019
125323,,12,14/09/2019,,23,23,14/09/2019
125324,,12,27/01/2019,,0,19,27/01/2019
125325,,4,28/09/2019,,12,16,29/09/2019
125326,,18,05/02/2019,,9,20,06/02/2019
125327,,14,20/08/2019,,11,24,21/08/2019
125328,,14,30/04/2019,,4,8,30/04/2019
125329,,20,05/05/2019,,22,20,06/05/2019
125330,,13,09/04/2019,,6,23,09/04/2019
125331,,22,14/04/2019,,22,12,15/04/2019
125332,,17,14/01/2019,,6,13,14/01/2019
125333,,20,21/02/2019,,9,15,22/02/2019
125334,,15,18/07/2019,,4,9,18/07/2019
125335,,5,07/09/2019,,7,14,07/09/2019
125336,,13,18/05/2019,,4,21,19/05/2019
125337,,17,10/05/2019,,11,4,11/05/2019
125338,,13,08/03/2019,,17,23,08/03/2019
125339,,14,30/10/2019,,5,19,30/10/2019
125340,,22,18/12/2019,,6,24,19/12/2019
125341,,20,03/05/2019,,12,22,03/05/2019
125342,,5,19/09/2019,,18,23,19/09/2019
125343,,11,19/02/2019,,15,7,20/02/2019
125344,,8,03/11/2019,,19,16,03/11/2019
125345,,20,30/10/2019,,21,21,30/10/2019
125346,,12,25/08/2019,,19,24,25/08/2019
125347,,18,15/01/2019,,19,23,15/01/2019
125348,,15,20/10/2019,,18,10,21/10/2019
125349,,14,19/12/2019,,8,19,19/12/2019
125350,,17,03/01/2020,,12,6,03/01/2020
125351,,13,12/04/2019,,13,20,13/04/2019
125352,,18,06/02/2019,,13,24,06/02/2019
125353,,13,26/12/2019,,19,23,26/12/2019
125354,,14,25/02/2019,,22,20,25/02/2019
125355,,18,31/01/2019,,1,23,01/02/2019
125356,,15,23/04/2019,,0,23,23/04/2019
125357,,14,26/04/2019,,13,13,26/04/2019
125358,,18,02/05/2019,,11,24,02/05/2019
125359,,15,08/08/2019,,6,19,08/08/2019
125360,,13,08/11/2019,,6,18,09/11/2019
125361,,15,20/05/2019,,23,18,20/05/2019
125362,,13,18/01/2019,,0,22,18/01/2019
125363,,20,19/09/2019,,14,14,20/09/2019
125364,,20,28/05/2019,,14,21,28/05/2019
125365,,18,06/03/2019,,13,22,07/03/2019
125366,,8,15/05/2019,,0,11,16/05/2019
125367,,15,29/12/2019,,20,19,29/12/2019
125368,,12,11/06/2019,,20,15,12/06/2019
125369,,20,09/10/2019,,15,21,09/10/2019
125370,,14,16/03/2019,,12,23,17/03/2019
125371,,14,18/12/2019,,2,22,19/12/2019
125372,,22,29/04/2019,,16,22,30/04/2019
125373,,17,29/11/2019,,4,24,29/11/2019
125374,,22,18/12/2019,,18,16,18/12/2019
125375,,13,09/03/2019,,6,22,10/03/2019
125376,,15,04/07/2019,,7,19,04/07/2019
125377,,8,27/03/2019,,9,7,27/03/2019
125378,,5,30/08/2019,,2,20,31/08/2019
125379,,11,24/01/2019,,2,14,24/01/2019
125380,,12,13/01/2019,,8,24,13/01/2019
125381,,15,03/02/2019,,12,14,04/02/2019
125382,,14,26/06/2019,,10,7,27/06/2019
125383,,12,16/03/2019,,10,23,17/03/2019
125384,,13,03/07/2019,,19,19,03/07/2019
125385,,14,26/11/2019,,8,20,26/11/2019
125386,,4,15/05/2019,,10,10,16/05/2019
125387,,13,18/03/2019,,16,5,19/03/2019
125388,,5,07/06/2019,,16,23,08/06/2019
125389,,4,26/09/2019,,13,22,27/09/2019
125390,,13,23/03/2019,,5,22,23/03/2019
125391,,20,29/12/2019,,18,12,30/12/2019
125392,,17,22/11/2019,,17,16,23/11/2019
125393,,11,07/08/2019,,22,10,07/08/2019
125394,,17,16/11/2019,,11,21,17/11/2019
125395,,4,13/06/2019,,4,23,14/06/2019
125396,,14,24/03/2019,,12,11,25/03/2019
125397,,13,08/02/2019,,7,19,09/02/2019
125398,,11,02/06/2019,,7,21,03/06/2019
125399,,20,23/04/2019,,13,20,24/04/2019
125400,,20,24/08/2019,,20,18,25/08/2019
125401,,18,21/04/2019,,7,16,21/04/2019
125402,,14,09/12/2019,,7,23,10/12/2019
125403,,18,07/07/2019,,5,23,07/07/2019
125404,,14,21/12/2019,,21,22,21/12/2019
125405,,5,14/12/2019,,13,14,15/12/2019
125406,,4,11/04/2019,,0,21,11/04/2019
125407,,15,11/05/2019,,1,13,12/05/2019
125408,,5,12/12/2019,,7,24,12/12/2019
125409,,8,07/07/2019,,18,18,07/07/2019
125410,,22,05/07/2019,,8,18,06/07/2019
125411,,20,06/11/2019,,3,23,06/11/2019
125412,,20,09/01/2019,,12,21,10/01/2019
125413,,12,27/09/2019,,3,13,28/09/2019
125414,,17,02/06/2019,,22,14,03/06/2019
125415,,8,26/12/2019,,16,22,26/12/2019
125416,,4,07/05/2019,,2,21,07/05/2019
125417,,17,03/03/2019,,0,20,04/03/2019
125418,,8,23/05/2019,,16,10,23/05/2019
125419,,4,28/12/2019,,13,8,28/12/2019
125420,,12,03/05/2019,,3,19,04/05/2019
125421,,18,07/04/2019,,14,21,07/04/2019
125422,,8,26/09/2019,,5,23,27/09/2019
125423,,20,02/09/2019,,0,16,02/09/2019
125424,,4,15/06/2019,,6,20,15/06/2019
125425,,22,15/09/2019,,11,9,15/09/2019
125426,,4,07/12/2019,,17,16,08/12/2019
125427,,4,20/12/2019,,12,19,21/12/2019
125428,,5,09/01/2019,,7,24,09/01/2019
125429,,15,19/11/2019,,3,20,20/11/2019
125430,,8,10/07/2019,,16,24,11/07/2019
125431,,12,14/08/2019,,3,19,14/08/2019
125432,,22,07/08/2019,,0,12,08/08/2019
125433,,22,13/12/2019,,0,12,14/12/2019
125434,,22,11/05/2019,,15,17,11/05/2019
125435,,14,12/09/2019,,9,12,13/09/2019
125436,,11,24/05/2019,,13,14,25/05/2019
125437,,18,21/02/2019,,2,23,21/02/2019
125438,,22,11/12/2019,,9,9,11/12/2019
125439,,5,27/08/2019,,20,22,28/08/2019
125440,,14,09/05/2019,,19,13,10/05/2019
125441,,8,14/03/2019,,19,9,15/03/2019
125442,,14,14/03/2019,,3,22,15/03/2019
125443,,8,22/12/2019,,7,20,22/12/2019
125444,,17,01/12/2019,,5,24,01/12/2019
125445,,5,02/06/2019,,8,22,02/06/2019
125446,,11,24/01/2019,,20,19,25/01/2019
125447,,14,12/11/2019,,7,24,12/11/2019
125448,,22,30/05/2019,,0,1,31/05/2019
125449,,18,11/02/2019,,3,23,11/02/2019
125450,,17,01/03/2019,,17,15,02/03/2019
125451,,13,02/07/2019,,15,16,03/07/2019
125452,,18,21/04/2019,,21,1,21/04/2019
125453,,8,11/09/2019,,3,23,12/09/2019
125454,,17,19/08/2019,,22,19,20/08/2019
125455,,15,23/08/2019,,0,12,24/08/2019
125456,,15,05/05/2019,,15,21,06/05/2019
125457,,18,25/08/2019,,11,14,26/08/2019
125458,,20,07/11/2019,,17,17,07/11/2019
125459,,8,18/04/2019,,19,24,18/04/2019
125460,,20,07/01/2019,,4,16,07/01/2019
125461,,4,18/10/2019,,14,23,19/10/2019
125462,,13,17/04/2019,,15,13,18/04/2019
125463,,13,11/06/2019,,16,19,11/06/2019
125464,,20,06/08/2019,,22,22,06/08/2019
125465,,14,09/10/2019,,13,23,09/10/2019
125466,,20,25/09/2019,,2,24,25/09/2019
125467,,4,31/12/2019,,15,16,31/12/2019
125468,,5,23/04/2019,,5,21,24/04/2019
125469,,22,12/12/2019,,19,12,12/12/2019
125470,,13,26/07/2019,,1,19,27/07/2019
125471,,12,11/10/2019,,15,16,12/10/2019
125472,,5,20/05/2019,,6,24,21/05/2019
125473,,17,06/04/2019,,11,14,07/04/2019
125474,,20,06/08/2019,,4,13,06/08/2019
125475,,13,18/02/2019,,6,11,18/02/2019
125476,,13,31/01/2019,,6,21,31/01/2019
125477,,5,10/10/2019,,1,24,11/10/2019
125478,,4,06/02/2019,,18,1,07/02/2019
125479,,17,05/06/2019,,10,21,05/06/2019
125480,,15,11/06/2019,,8,16,12/06/2019
125481,,8,21/04/2019,,23,23,22/04/2019
125482,,18,30/07/2019,,4,14,30/07/2019
125483,,11,16/10/2019,,2,6,16/10/2019
125484,,8,25/07/2019,,23,24,25/07/2019
125485,,8,22/05/2019,,9,24,22/05/2019
125486,,5,14/06/2019,,21,22,14/06/2019
125487,,15,26/10/2019,,6,24,26/10/2019
125488,,17,23/04/2019,,3,9,24/04/2019
125489,,22,28/01/2019,,7,14,29/01/2019
125490,,17,30/11/2019,,21,12,01/12/2019
125491,,4,23/07/2019,,0,13,23/07/2019
125492,,13,03/04/2019,,5,22,03/04/2019
125493,,13,17/01/2019,,7,15,18/01/2019
125494,,4,20/07/2019,,23,12,20/07/2019
125495,,20,27/12/2019,,18,20,28/12/2019
125496,,11,08/04/2019,,1,20,08/04/2019
125497,,5,01/01/2020,,23,24,02/01/2020
125498,,4,28/11/2019,,21,23,29/11/2019
125499,,12,17/10/2019,,1,5,18/10/2019
125500,,11,30/04/2019,,21,23,01/05/2019
125501,,11,24/09/2019,,17,13,24/09/2019
125502,,14,08/08/2019,,21,22,09/08/2019
125503,,22,24/06/2019,,16,15,24/06/2019
125504,,11,07/11/2019,,12,18,07/11/2019
125505,,20,09/07/2019,,20,16,10/07/2019
125506,,4,22/12/2019,,4,19,23/12/2019
125507,,14,08/04/2019,,16,16,09/04/2019
125508,,14,24/02/2019,,23,19,25/02/2019
125509,,15,30/06/2019,,9,23,30/06/2019
125510,,17,01/11/2019,,0,4,01/11/2019
125511,,11,22/03/2019,,8,23,23/03/2019
125512,,11,14/07/2019,,0,23,14/07/2019
125513,,4,28/10/2019,,7,17,29/10/2019
125514,,8,26/03/2019,,16,22,27/03/2019
125515,,4,14/03/2019,,17,21,15/03/2019
125516,,20,21/05/2019,,13,0,21/05/2019
125517,,22,10/12/2019,,6,18,11/12/2019
125518,,13,15/06/2019,,3,17,15/06/2019
125519,,4,16/10/2019,,3,21,17/10/2019
125520,,12,20/04/2019,,2,13,21/04/2019
125521,,8,02/09/2019,,7,24,02/09/2019
125522,,15,22/05/2019,,20,23,22/05/2019
125523,,13,19/06/2019,,13,22,20/06/2019
125524,,5,23/01/2019,,19,20,23/01/2019
125525,,14,18/06/2019,,6,24,19/06/2019
125526,,15,08/09/2019,,2,24,08/09/2019
125527,,20,07/06/2019,,19,4,07/06/2019
125528,,5,20/02/2019,,17,18,21/02/2019
125529,,11,31/01/2019,,12,18,31/01/2019
125530,,8,05/12/2019,,22,16,06/12/2019
125531,,11,14/02/2019,,20,24,14/02/2019
125532,,14,13/05/2019,,12,23,13/05/2019
125533,,13,13/08/2019,,22,4,13/08/2019
125534,,13,04/08/2019,,11,23,05/08/2019
125535,,15,16/07/2019,,1,23,17/07/2019
125536,,11,18/05/2019,,21,23,18/05/2019
125537,,20,01/06/2019,,9,19,02/06/2019
125538,,20,22/11/2019,,14,21,23/11/2019
125539,,8,07/09/2019,,11,22,07/09/2019
125540,,4,22/12/2019,,22,19,23/12/2019
125541,,20,07/03/2019,,18,18,07/03/2019
125542,,15,20/07/2019,,6,15,21/07/2019
125543,,14,26/12/2019,,20,22,27/12/2019
125544,,12,31/12/2019,,19,14,31/12/2019
125545,,14,03/07/2019,,17,23,04/07/2019
125546,,14,16/12/2019,,22,9,17/12/2019
125547,,13,19/02/2019,,10,21,20/02/2019
125548,,20,30/05/2019,,22,23,30/05/2019
125549,,5,07/08/2019,,6,8,07/08/2019
125550,,14,26/09/2019,,17,24,26/09/2019
125551,,11,12/10/2019,,18,17,12/10/2019
125552,,12,16/02/2019,,22,7,17/02/2019
125553,,8,26/03/2019,,18,15,27/03/2019
125554,,14,23/02/2019,,12,6,23/02/2019
125555,,11,23/07/2019,,16,20,23/07/2019
125556,,18,01/03/2019,,3,16,01/03/2019
125557,,12,08/08/2019,,5,18,09/08/2019
125558,,14,20/09/2019,,16,12,21/09/2019
125559,,15,27/10/2019,,2,15,27/10/2019
125560,,8,12/03/2019,,22,20,12/03/2019
125561,,13,03/06/2019,,2,16,03/06/2019
125562,,20,28/12/2019,,18,24,28/12/2019
125563,,17,04/05/2019,,11,14,05/05/2019
125564,,22,26/03/2019,,11,19,27/03/2019
125565,,13,20/10/2019,,7,21,20/10/2019
125566,,12,28/01/2019,,9,20,28/01/2019
125567,,17,21/12/2019,,22,19,22/12/2019
125568,,14,23/08/2019,,13,17,24/08/2019
125569,,13,18/02/2019,,17,24,19/02/2019
125570,,11,04/10/2019,,6,24,04/10/2019
125571,,13,26/06/2019,,21,11,26/06/2019
125572,,12,26/07/2019,,14,12,27/07/2019
125573,,11,17/01/2019,,18,20,18/01/2019
125574,,20,24/04/2019,,10,20,24/04/2019
125575,,17,10/11/2019,,1,10,11/11/2019
125576,,8,19/09/2019,,0,23,20/09/2019
125577,,20,08/02/2019,,11,19,09/02/2019
125578,,5,19/05/2019,,3,24,19/05/2019
125579,,13,02/02/2019,,14,14,02/02/2019
125580,,12,30/05/2019,,7,23,31/05/2019
125581,,17,23/06/2019,,7,24,24/06/2019
125582,,18,08/07/2019,,19,19,09/07/2019
125583,,4,26/03/2019,,19,22,26/03/2019
125584,,4,20/04/2019,,14,23,20/04/2019
125585,,18,30/04/2019,,11,22,01/05/2019
125586,,11,06/04/2019,,7,14,06/04/2019
125587,,14,10/06/2019,,18,24,10/06/2019
125588,,17,06/06/2019,,21,15,07/06/2019
125589,,5,15/06/2019,,13,19,16/06/2019
125590,,14,10/09/2019,,17,16,10/09/2019
125591,,18,06/07/2019,,15,23,06/07/2019
125592,,18,21/02/2019,,9,13,22/02/2019
125593,,14,16/01/2019,,23,23,16/01/2019
125594,,18,10/07/2019,,8,15,10/07/2019
125595,,18,15/02/2019,,15,18,16/02/2019
125596,,13,08/12/2019,,8,5,09/12/2019
125597,,4,26/02/2019,,21,6,27/02/2019
125598,,15,12/02/2019,,23,15,13/02/2019
125599,,12,18/01/2019,,20,9,18/01/2019
125600,,4,18/11/2019,,22,7,18/11/2019
125601,,5,13/06/2019,,7,21,14/06/2019
125602,,5,04/08/2019,,12,14,05/08/2019
125603,,11,15/02/2019,,6,17,15/02/2019
125604,,22,08/12/2019,,14,14,08/12/2019
125605,,11,29/03/2019,,3,23,30/03/2019
125606,,22,18/03/2019,,0,13,19/03/2019
125607,,8,05/11/2019,,2,20,06/11/2019
125608,,8,19/05/2019,,3,22,19/05/2019
125609,,4,21/07/2019,,18,20,21/07/2019
125610,,12,05/07/2019,,6,19,05/07/2019
125611,,15,19/11/2019,,16,22,20/11/2019
125612,,15,05/12/2019,,23,23,06/12/2019
125613,,22,23/11/2019,,1,22,24/11/2019
125614,,8,19/11/2019,,12,21,19/11/2019
125615,,17,26/02/2019,,8,12,26/02/2019
125616,,14,24/01/2019,,7,15,25/01/2019
125617,,4,30/05/2019,,22,19,30/05/2019
125618,,14,05/06/2019,,19,6,05/06/2019
125619,,18,30/12/2019,,22,14,31/12/2019
125620,,17,03/06/2019,,19,22,03/06/2019
125621,,22,24/06/2019,,5,24,24/06/2019
125622,,5,17/12/2019,,10,16,18/12/2019
125623,,18,12/11/2019,,16,20,13/11/2019
125624,,12,06/04/2019,,20,20,07/04/2019
125625,,18,12/11/2019,,5,22,12/11/2019
125626,,17,08/10/2019,,12,24,09/10/2019
125627,,14,01/03/2019,,2,20,01/03/2019
125628,,11,06/01/2019,,17,23,07/01/2019
125629,,14,04/11/2019,,9,8,05/11/2019
125630,,14,08/07/2019,,19,5,09/07/2019
125631,,14,18/06/2019,,11,12,19/06/2019
125632,,5,21/09/2019,,22,11,22/09/2019
125633,,13,25/12/2019,,11,23,26/12/2019
125634,,22,02/09/2019,,13,14,03/09/2019
125635,,15,21/06/2019,,23,24,22/06/2019
125636,,13,08/06/2019,,15,9,09/06/2019
125637,,4,06/04/2019,,23,19,06/04/2019
125638,,5,12/01/2019,,6,10,12/01/2019
125639,,22,06/09/2019,,10,23,07/09/2019
125640,,5,14/01/2019,,9,17,15/01/2019
125641,,14,12/02/2019,,19,22,13/02/2019
125642,,12,30/10/2019,,1,10,31/10/2019
125643,,18,18/08/2019,,6,4,19/08/2019
125644,,11,23/12/2019,,22,9,23/12/2019
125645,,18,05/01/2019,,11,19,05/01/2019
125646,,14,07/07/2019,,7,23,07/07/2019
125647,,5,21/08/2019,,8,12,21/08/2019
125648,,4,19/06/2019,,1,18,20/06/2019
125649,,5,08/03/2019,,13,20,08/03/2019
125650,,5,28/04/2019,,12,24,28/04/2019
125651,,20,02/09/2019,,14,21,02/09/2019
125652,,12,11/02/2019,,6,23,11/02/2019
125653,,22,27/04/2019,,19,23,28/04/2019
125654,,17,28/02/2019,,15,24,01/03/2019
125655,,18,14/10/2019,,0,23,15/10/2019
125656,,15,07/07/2019,,10,6,08/07/2019
125657,,20,14/01/2019,,1,24,15/01/2019
125658,,4,20/04/2019,,6,17,20/04/2019
125659,,4,11/03/2019,,14,5,11/03/2019
125660,,17,07/01/2019,,3,22,07/01/2019
125661,,8,18/06/2019,,13,23,18/06/2019
125662,,12,14/02/2019,,23,20,15/02/2019
125663,,8,17/07/2019,,21,22,17/07/2019
125664,,20,21/12/2019,,12,23,22/12/2019
125665,,4,04/10/2019,,3,20,04/10/2019
125666,,11,20/03/2019,,21,10,20/03/2019
125667,,8,28/02/2019,,23,18,01/03/2019
125668,,5,20/03/2019,,15,21,20/03/2019
125669,,12,19/04/2019,,22,9,19/04/2019
125670,,8,16/09/2019,,22,21,17/09/2019
125671,,18,08/07/2019,,18,13,09/07/2019
125672,,4,17/05/2019,,7,24,17/05/2019
125673,,13,20/10/2019,,17,24,20/10/2019
125674,,12,22/09/2019,,23,20,22/09/2019
125675,,8,02/01/2019,,10,22,02/01/2019
125676,,4,21/01/2019,,11,24,21/01/2019
125677,,11,16/08/2019,,22,18,16/08/2019
125678,,14,19/02/2019,,2,21,19/02/2019
125679,,13,26/02/2019,,15,17,27/02/2019
125680,,13,17/10/2019,,10,24,17/10/2019
125681,,13,12/09/2019,,8,23,13/09/2019
125682,,22,01/09/2019,,12,20,02/09/2019
125683,,13,09/06/2019,,11,22,10/06/2019
125684,,18,12/01/2019,,8,13,12/01/2019
125685,,12,31/07/2019,,21,16,01/08/2019
125686,,20,04/10/2019,,11,18,04/10/2019
125687,,22,01/03/2019,,8,17,01/03/2019
125688,,20,07/05/2019,,18,24,07/05/2019
125689,,13,11/01/2020,,22,5,11/01/2020
125690,,8,09/06/2019,,5,21,10/06/2019
125691,,14,29/06/2019,,5,2,30/06/2019
125692,,11,28/04/2019,,21,20,28/04/2019
125693,,18,19/06/2019,,19,23,19/06/2019
125694,,14,14/07/2019,,3,24,15/07/2019
125695,,22,17/06/2019,,10,21,17/06/2019
125696,,11,23/02/2019,,14,19,23/02/2019
125697,,12,06/04/2019,,17,16,06/04/2019
125698,,5,06/12/2019,,14,21,06/12/2019
125699,,11,19/07/2019,,8,24,20/07/2019
125700,,18,20/09/2019,,8,16,21/09/2019
125701,,22,09/11/2019,,15,10,09/11/2019
125702,,14,04/09/2019,,16,24,05/09/2019
125703,,14,13/06/2019,,23,13,13/06/2019
125704,,12,03/03/2019,,4,12,04/03/2019
125705,,18,16/05/2019,,18,10,17/05/2019
125706,,8,18/02/2019,,20,7,18/02/2019
125707,,5,07/03/2019,,14,21,07/03/2019
125708,,12,02/06/2019,,14,22,02/06/2019
125709,,14,30/12/2019,,10,19,31/12/2019
125710,,15,06/01/2019,,18,15,07/01/2019
125711,,15,07/02/2019,,3,8,08/02/2019
125712,,12,14/09/2019,,14,15,14/09/2019
125713,,13,26/10/2019,,17,16,26/10/2019
125714,,12,09/08/2019,,11,20,10/08/2019
125715,,17,03/08/2019,,17,6,04/08/2019
125716,,13,25/09/2019,,10,14,25/09/2019
125717,,4,11/10/2019,,3,23,11/10/2019
125718,,18,13/07/2019,,8,16,14/07/2019
125719,,4,14/02/2019,,11,17,14/02/2019
125720,,4,01/10/2019,,2,22,02/10/2019
125721,,12,03/03/2019,,4,21,04/03/2019
125722,,12,18/07/2019,,8,21,18/07/2019
125723,,13,02/05/2019,,3,21,03/05/2019
125724,,8,13/04/2019,,5,24,14/04/2019
125725,,18,29/04/2019,,9,24,29/04/2019
125726,,12,20/12/2019,,14,24,20/12/2019
125727,,5,03/03/2019,,12,21,04/03/2019
125728,,15,24/06/2019,,11,9,24/06/2019
125729,,18,01/01/2020,,2,24,02/01/2020
125730,,4,06/04/2019,,9,19,06/04/2019
125731,,22,27/04/2019,,11,18,28/04/2019
125732,,12,22/08/2019,,1,23,22/08/2019
125733,,11,30/01/2019,,14,22,31/01/2019
125734,,15,21/05/2019,,22,22,21/05/2019
125735,,5,29/09/2019,,9,12,30/09/2019
125736,,17,10/01/2019,,20,17,10/01/2019
125737,,14,28/12/2019,,11,23,28/12/2019
125738,,8,04/08/2019,,18,23,05/08/2019
125739,,12,27/10/2019,,2,23,27/10/2019
125740,,13,11/08/2019,,16,22,11/08/2019
125741,,22,17/11/2019,,13,22,18/11/2019
125742,,11,08/05/2019,,19,24,08/05/2019
125743,,4,05/09/2019,,6,18,05/09/2019
125744,,11,26/06/2019,,2,18,27/06/2019
125745,,5,15/11/2019,,16,23,16/11/2019
125746,,12,11/08/2019,,13,23,11/08/2019
125747,,15,20/05/2019,,8,13,20/05/2019
125748,,17,01/04/2019,,4,9,02/04/2019
125749,,15,05/04/2019,,9,6,05/04/2019
125750,,4,09/10/2019,,19,23,10/10/2019
125751,,22,18/05/2019,,12,7,18/05/2019
125752,,22,10/06/2019,,23,17,10/06/2019
125753,,12,17/06/2019,,11,24,18/06/2019
125754,,15,23/01/2019,,15,23,23/01/2019
125755,,5,17/06/2019,,20,14,18/06/2019
125756,,13,06/10/2019,,5,5,07/10/2019
125757,,15,10/07/2019,,10,8,11/07/2019
125758,,5,01/04/2019,,11,24,01/04/2019
125759,,11,29/06/2019,,1,24,29/06/2019
125760,,22,27/06/2019,,7,8,27/06/2019
125761,,22,06/03/2019,,18,15,07/03/2019
125762,,11,29/05/2019,,8,22,30/05/2019
125763,,20,25/09/2019,,6,15,26/09/2019
125764,,4,18/09/2019,,17,17,18/09/2019
125765,,4,08/12/2019,,23,13,09/12/2019
125766,,20,12/05/2019,,1,22,12/05/2019
125767,,18,15/07/2019,,2,21,15/07/2019
125768,,8,30/06/2019,,21,20,01/07/2019
125769,,22,08/02/2019,,6,19,08/02/2019
125770,,11,11/04/2019,,6,20,12/04/2019
125771,,11,10/02/2019,,20,23,11/02/2019
125772,,15,14/05/2019,,6,13,15/05/2019
125773,,12,01/02/2019,,3,21,02/02/2019
125774,,20,26/07/2019,,3,22,27/07/2019
125775,,15,10/10/2019,,6,16,10/10/2019
125776,,17,23/08/2019,,16,12,24/08/2019
125777,,14,27/07/2019,,10,9,27/07/2019
125778,,14,09/12/2019,,6,24,09/12/2019
125779,,20,02/05/2019,,4,19,02/05/2019
125780,,14,08/07/2019,,11,23,09/07/2019
125781,,14,20/04/2019,,3,21,20/04/2019
125782,,14,11/01/2019,,1,11,11/01/2019
125783,,17,24/08/2019,,15,12,24/08/2019
125784,,4,28/06/2019,,2,13,29/06/2019
125785,,22,01/01/2019,,13,19,02/01/2019
125786,,13,28/04/2019,,17,23,29/04/2019
125787,,22,30/01/2019,,3,24,31/01/2019
125788,,12,04/08/2019,,0,24,05/08/2019
125789,,22,26/10/2019,,0,20,26/10/2019
125790,,20,28/06/2019,,4,19,28/06/2019
125791,,13,19/12/2019,,19,23,19/12/2019
125792,,15,07/12/2019,,14,19,07/12/2019
125793,,14,15/10/2019,,20,24,15/10/2019
125794,,14,20/08/2019,,10,7,21/08/2019
125795,,8,04/10/2019,,7,20,05/10/2019
125796,,12,10/01/2019,,13,19,11/01/2019
125797,,18,13/05/2019,,23,23,13/05/2019
125798,,15,21/11/2019,,2,17,21/11/2019
125799,,8,27/03/2019,,21,23,28/03/2019
125800,,17,15/03/2019,,13,11,16/03/2019
125801,,14,07/04/2019,,23,22,08/04/2019
125802,,4,16/01/2019,,0,21,16/01/2019
125803,,22,08/07/2019,,17,23,09/07/2019
125804,,14,14/10/2019,,10,24,14/10/2019
125805,,5,27/10/2019,,15,20,27/10/2019
125806,,12,04/01/2020,,3,15,05/01/2020
125807,,14,28/08/2019,,23,22,29/08/2019
125808,,12,17/02/2019,,19,8,18/02/2019
125809,,18,04/10/2019,,0,10,04/10/2019
125810,,12,14/10/2019,,3,20,14/10/2019
125811,,15,06/08/2019,,9,16,07/08/2019
125812,,15,28/01/2019,,9,16,28/01/2019
125813,,14,02/08/2019,,3,14,03/08/2019
125814,,22,26/05/2019,,2,24,27/05/2019
125815,,20,08/07/2019,,3,24,09/07/2019
125816,,17,15/07/2019,,15,8,15/07/2019
125817,,12,17/07/2019,,17,20,18/07/2019
125818,,17,31/05/2019,,14,21,31/05/2019
125819,,17,15/11/2019,,21,13,16/11/2019
125820,,22,01/12/2019,,11,17,02/12/2019
125821,,12,21/01/2019,,16,21,22/01/2019
125822,,12,29/09/2019,,20,11,29/09/2019
125823,,13,08/01/2019,,23,12,08/01/2019
125824,,13,01/11/2019,,11,14,02/11/2019
125825,,15,15/11/2019,,20,7,15/11/2019
125826,,14,13/07/2019,,2,21,14/07/2019
125827,,13,13/02/2019,,6,23,14/02/2019
