IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
51008,,17,11/11/2020,,2,20,12/11/2020
51009,,20,18/07/2020,,11,13,18/07/2020
51010,,5,06/05/2020,,12,24,06/05/2020
51011,,11,06/12/2020,,9,17,07/12/2020
51012,,12,17/06/2020,,12,16,18/06/2020
51013,,14,20/04/2020,,19,24,20/04/2020
51014,,11,08/12/2020,,15,24,09/12/2020
51015,,18,01/09/2020,,21,24,02/09/2020
51016,,12,06/01/2020,,5,14,07/01/2020
51017,,15,02/04/2020,,10,24,02/04/2020
51018,,20,28/10/2020,,22,19,29/10/2020
51019,,13,01/09/2020,,7,22,01/09/2020
51020,,20,03/09/2020,,13,19,03/09/2020
51021,,12,21/10/2020,,11,15,22/10/2020
51022,,17,19/05/2020,,17,23,19/05/2020
51023,,20,15/04/2020,,0,16,16/04/2020
51024,,4,02/04/2020,,5,20,02/04/2020
51025,,13,06/03/2020,,4,12,06/03/2020
51026,,17,31/03/2020,,20,23,01/04/2020
51027,,17,21/11/2020,,21,9,22/11/2020
51028,,13,24/01/2020,,13,12,24/01/2020
51029,,18,21/04/2020,,22,16,21/04/2020
51030,,17,05/12/2020,,1,12,06/12/2020
51031,,4,24/01/2020,,10,17,24/01/2020
51032,,4,13/05/2020,,16,23,14/05/2020
51033,,22,06/12/2020,,14,24,07/12/2020
51034,,11,25/07/2020,,10,14,25/07/2020
51035,,17,11/05/2020,,19,24,12/05/2020
51036,,18,11/03/2020,,8,21,11/03/2020
51037,,5,28/08/2020,,3,20,28/08/2020
51038,,14,08/07/2020,,9,24,08/07/2020
51039,,18,03/07/2020,,10,11,03/07/2020
51040,,4,09/09/2020,,5,9,09/09/2020
51041,,22,24/12/2020,,9,23,25/12/2020
51042,,4,27/02/2020,,23,24,28/02/2020
51043,,15,10/04/2020,,17,19,11/04/2020
51044,,4,07/06/2020,,7,24,07/06/2020
51045,,20,18/11/2020,,13,22,19/11/2020
51046,,13,06/09/2020,,15,24,06/09/2020
51047,,13,18/04/2020,,9,23,18/04/2020
51048,,4,30/06/2020,,5,2,30/06/2020
51049,,20,04/07/2020,,21,16,05/07/2020
51050,,4,24/06/2020,,8,19,25/06/2020
51051,,11,19/07/2020,,5,24,19/07/2020
51052,,11,02/07/2020,,18,8,02/07/2020
51053,,18,04/02/2020,,23,5,05/02/2020
51054,,17,04/04/2020,,15,20,04/04/2020
51055,,8,03/01/2020,,23,9,04/01/2020
51056,,11,15/05/2020,,18,24,16/05/2020
51057,,20,08/11/2020,,7,18,08/11/2020
51058,,17,27/07/2020,,17,21,28/07/2020
51059,,17,07/01/2020,,13,18,08/01/2020
51060,,5,06/09/2020,,12,23,06/09/2020
51061,,15,26/10/2020,,12,5,27/10/2020
51062,,5,09/06/2020,,9,19,10/06/2020
51063,,11,08/08/2020,,2,17,08/08/2020
51064,,22,25/01/2020,,19,18,26/01/2020
51065,,18,03/09/2020,,6,15,04/09/2020
51066,,12,24/11/2020,,3,20,25/11/2020
51067,,14,26/04/2020,,19,17,26/04/2020
51068,,14,16/07/2020,,18,22,17/07/2020
51069,,5,31/07/2020,,8,23,31/07/2020
51070,,5,25/07/2020,,22,24,25/07/2020
51071,,11,11/08/2020,,15,20,12/08/2020
51072,,4,17/08/2020,,18,23,18/08/2020
51073,,20,25/09/2020,,18,8,26/09/2020
51074,,20,07/12/2020,,12,11,08/12/2020
51075,,5,16/12/2020,,4,23,16/12/2020
51076,,4,07/12/2020,,22,23,08/12/2020
51077,,11,16/07/2020,,0,22,17/07/2020
51078,,12,01/01/2021,,8,15,02/01/2021
51079,,12,17/10/2020,,12,21,17/10/2020
51080,,11,28/06/2020,,5,11,29/06/2020
51081,,20,03/01/2020,,9,9,03/01/2020
51082,,12,09/04/2020,,9,9,09/04/2020
51083,,15,16/03/2020,,23,16,16/03/2020
51084,,4,28/09/2020,,6,24,29/09/2020
51085,,12,26/06/2020,,16,24,26/06/2020
51086,,17,06/03/2020,,5,21,06/03/2020
51087,,18,26/01/2020,,5,23,26/01/2020
51088,,11,19/05/2020,,13,9,20/05/2020
51089,,22,22/01/2020,,2,3,22/01/2020
51090,,13,04/12/2020,,21,13,05/12/2020
51091,,18,18/09/2020,,0,23,18/09/2020
51092,,17,22/03/2020,,3,17,22/03/2020
51093,,12,05/11/2020,,6,23,06/11/2020
51094,,17,08/10/2020,,10,21,09/10/2020
51095,,15,22/04/2020,,4,16,23/04/2020
51096,,4,01/12/2020,,8,18,02/12/2020
51097,,13,11/11/2020,,4,24,11/11/2020
51098,,18,07/02/2020,,22,22,08/02/2020
51099,,8,15/01/2020,,12,23,15/01/2020
51100,,14,29/02/2020,,14,14,01/03/2020
51101,,13,20/02/2020,,4,18,20/02/2020
51102,,15,22/06/2020,,11,21,22/06/2020
51103,,11,28/04/2020,,20,21,28/04/2020
51104,,20,28/12/2020,,2,24,28/12/2020
51105,,13,01/05/2020,,10,23,02/05/2020
51106,,4,09/11/2020,,7,4,09/11/2020
51107,,13,14/10/2020,,18,15,14/10/2020
51108,,12,22/07/2020,,11,13,22/07/2020
51109,,20,03/01/2020,,6,23,04/01/2020
51110,,17,11/04/2020,,1,23,12/04/2020
51111,,17,04/11/2020,,5,14,04/11/2020
51112,,4,09/02/2020,,2,23,10/02/2020
51113,,4,04/03/2020,,2,24,04/03/2020
51114,,20,05/07/2020,,2,5,05/07/2020
51115,,17,23/11/2020,,7,24,23/11/2020
51116,,17,06/09/2020,,3,9,07/09/2020
51117,,14,26/01/2020,,5,19,27/01/2020
51118,,20,16/02/2020,,2,21,17/02/2020
51119,,20,06/12/2020,,18,5,07/12/2020
51120,,20,25/05/2020,,15,19,26/05/2020
51121,,13,27/09/2020,,0,11,28/09/2020
51122,,14,26/06/2020,,16,23,27/06/2020
51123,,5,04/12/2020,,16,23,05/12/2020
51124,,12,25/07/2020,,16,11,26/07/2020
51125,,11,02/04/2020,,13,18,02/04/2020
51126,,13,07/10/2020,,10,24,07/10/2020
51127,,14,14/01/2020,,21,7,15/01/2020
51128,,8,20/03/2020,,19,16,21/03/2020
51129,,12,10/08/2020,,2,19,11/08/2020
51130,,20,12/01/2020,,1,24,12/01/2020
51131,,13,13/11/2020,,14,10,13/11/2020
51132,,17,16/10/2020,,13,8,17/10/2020
51133,,18,16/02/2020,,10,20,17/02/2020
51134,,11,07/05/2020,,12,24,08/05/2020
51135,,22,07/02/2020,,22,20,08/02/2020
51136,,14,10/10/2020,,21,15,11/10/2020
51137,,13,25/06/2020,,13,19,26/06/2020
51138,,12,20/08/2020,,5,12,20/08/2020
51139,,15,27/05/2020,,3,21,28/05/2020
51140,,22,09/07/2020,,10,20,10/07/2020
51141,,13,02/06/2020,,7,23,03/06/2020
51142,,22,22/10/2020,,1,19,23/10/2020
51143,,15,15/08/2020,,14,21,15/08/2020
51144,,11,07/11/2020,,0,21,07/11/2020
51145,,14,30/06/2020,,4,20,30/06/2020
51146,,18,24/11/2020,,21,23,25/11/2020
51147,,15,19/05/2020,,9,24,19/05/2020
51148,,11,28/02/2020,,9,24,28/02/2020
51149,,8,07/11/2020,,22,19,07/11/2020
51150,,13,03/10/2020,,0,22,03/10/2020
51151,,8,11/09/2020,,10,8,12/09/2020
51152,,14,24/10/2020,,6,19,24/10/2020
51153,,18,23/09/2020,,18,18,24/09/2020
51154,,20,09/01/2020,,21,18,10/01/2020
51155,,18,29/04/2020,,14,21,30/04/2020
51156,,14,10/07/2020,,18,15,10/07/2020
51157,,13,30/07/2020,,20,19,30/07/2020
51158,,18,01/07/2020,,18,22,01/07/2020
51159,,15,14/06/2020,,1,13,14/06/2020
51160,,17,13/09/2020,,17,19,13/09/2020
51161,,5,26/01/2020,,8,24,26/01/2020
51162,,22,23/09/2020,,6,18,24/09/2020
51163,,5,05/09/2020,,8,24,06/09/2020
51164,,4,28/07/2020,,11,17,29/07/2020
51165,,20,04/09/2020,,5,10,05/09/2020
51166,,13,07/10/2020,,8,24,07/10/2020
51167,,17,20/10/2020,,2,13,21/10/2020
51168,,20,03/05/2020,,0,23,03/05/2020
51169,,20,16/01/2020,,8,18,16/01/2020
51170,,17,22/10/2020,,6,21,22/10/2020
51171,,11,27/07/2020,,10,6,28/07/2020
51172,,5,04/04/2020,,18,23,05/04/2020
51173,,4,01/09/2020,,8,18,02/09/2020
51174,,22,30/12/2020,,10,17,31/12/2020
51175,,12,12/10/2020,,10,12,13/10/2020
51176,,22,21/06/2020,,8,20,22/06/2020
51177,,13,15/01/2020,,3,21,15/01/2020
51178,,14,09/05/2020,,5,23,10/05/2020
51179,,22,16/12/2020,,19,24,17/12/2020
51180,,14,16/07/2020,,22,18,16/07/2020
51181,,18,29/10/2020,,12,22,30/10/2020
51182,,4,08/04/2020,,7,23,08/04/2020
51183,,14,09/11/2020,,15,21,09/11/2020
51184,,15,04/12/2020,,21,1,04/12/2020
51185,,5,08/02/2020,,16,17,08/02/2020
51186,,12,03/12/2020,,0,14,03/12/2020
51187,,20,21/07/2020,,0,16,21/07/2020
51188,,20,18/06/2020,,22,22,19/06/2020
51189,,8,13/04/2020,,22,22,13/04/2020
51190,,5,02/11/2020,,2,22,03/11/2020
51191,,22,04/07/2020,,13,11,04/07/2020
51192,,17,28/04/2020,,20,16,29/04/2020
51193,,13,24/10/2020,,10,17,24/10/2020
51194,,4,13/11/2020,,7,23,13/11/2020
51195,,13,23/06/2020,,10,24,23/06/2020
51196,,15,16/05/2020,,13,21,17/05/2020
51197,,14,25/08/2020,,1,21,25/08/2020
51198,,11,23/10/2020,,6,13,24/10/2020
51199,,18,05/03/2020,,19,24,05/03/2020
51200,,22,28/07/2020,,23,13,29/07/2020
51201,,4,08/10/2020,,18,7,09/10/2020
51202,,17,22/10/2020,,8,9,23/10/2020
51203,,15,08/09/2020,,4,22,08/09/2020
51204,,14,24/07/2020,,7,16,25/07/2020
51205,,4,28/05/2020,,1,22,29/05/2020
51206,,15,10/10/2020,,12,22,11/10/2020
51207,,20,10/01/2020,,20,15,10/01/2020
51208,,5,19/05/2020,,2,23,20/05/2020
51209,,13,12/04/2020,,6,17,12/04/2020
51210,,22,17/09/2020,,20,23,17/09/2020
51211,,5,03/10/2020,,5,23,04/10/2020
51212,,20,09/06/2020,,0,20,10/06/2020
51213,,18,28/05/2020,,13,16,28/05/2020
51214,,22,06/09/2020,,10,21,06/09/2020
51215,,18,08/06/2020,,2,20,09/06/2020
51216,,22,06/07/2020,,19,15,07/07/2020
51217,,17,11/04/2020,,14,18,11/04/2020
51218,,20,19/04/2020,,23,9,20/04/2020
51219,,11,24/07/2020,,21,9,24/07/2020
51220,,4,25/06/2020,,19,11,25/06/2020
51221,,15,25/02/2020,,19,22,26/02/2020
51222,,17,08/01/2020,,16,23,09/01/2020
51223,,13,22/12/2020,,5,13,22/12/2020
51224,,22,01/03/2020,,4,16,01/03/2020
51225,,13,09/03/2020,,15,22,10/03/2020
51226,,14,30/01/2020,,17,11,30/01/2020
51227,,11,08/06/2020,,6,18,09/06/2020
51228,,18,05/03/2020,,9,22,05/03/2020
51229,,13,24/05/2020,,0,16,24/05/2020
51230,,8,12/09/2020,,17,24,13/09/2020
51231,,8,24/09/2020,,18,23,24/09/2020
51232,,4,18/10/2020,,14,24,18/10/2020
51233,,12,05/12/2020,,19,9,05/12/2020
51234,,18,29/06/2020,,4,19,29/06/2020
51235,,4,03/11/2020,,9,21,03/11/2020
51236,,18,04/01/2020,,16,15,04/01/2020
51237,,18,15/05/2020,,6,19,15/05/2020
51238,,4,04/03/2020,,0,21,04/03/2020
51239,,13,12/10/2020,,19,24,12/10/2020
51240,,13,30/10/2020,,5,23,31/10/2020
51241,,15,04/03/2020,,16,22,05/03/2020
51242,,11,21/02/2020,,0,16,21/02/2020
51243,,17,30/06/2020,,4,20,30/06/2020
51244,,4,06/12/2020,,18,18,06/12/2020
51245,,13,14/02/2020,,16,19,14/02/2020
51246,,12,12/03/2020,,21,22,12/03/2020
51247,,14,10/06/2020,,9,19,10/06/2020
51248,,11,14/08/2020,,13,23,14/08/2020
51249,,15,09/11/2020,,4,23,09/11/2020
51250,,11,25/10/2020,,18,4,26/10/2020
51251,,22,24/09/2020,,23,16,24/09/2020
51252,,22,27/03/2020,,2,11,28/03/2020
51253,,8,01/05/2020,,1,11,01/05/2020
51254,,22,17/12/2020,,3,22,17/12/2020
51255,,12,19/06/2020,,5,23,19/06/2020
51256,,11,12/04/2020,,18,20,12/04/2020
51257,,4,13/09/2020,,18,19,13/09/2020
51258,,12,18/02/2020,,6,20,19/02/2020
51259,,4,11/04/2020,,14,6,12/04/2020
51260,,22,03/01/2021,,0,10,03/01/2021
51261,,13,23/01/2020,,15,12,24/01/2020
51262,,4,10/02/2020,,5,22,10/02/2020
51263,,5,08/04/2020,,4,7,09/04/2020
51264,,22,09/11/2020,,5,16,10/11/2020
51265,,8,13/09/2020,,20,24,13/09/2020
51266,,4,10/05/2020,,22,21,10/05/2020
51267,,18,16/03/2020,,16,22,17/03/2020
51268,,22,29/07/2020,,21,24,30/07/2020
51269,,15,02/12/2020,,14,14,03/12/2020
51270,,8,30/03/2020,,11,20,30/03/2020
51271,,14,15/04/2020,,11,16,16/04/2020
51272,,8,22/03/2020,,17,19,23/03/2020
51273,,18,30/05/2020,,14,2,31/05/2020
51274,,17,28/08/2020,,16,23,28/08/2020
51275,,13,10/10/2020,,3,21,11/10/2020
51276,,12,16/08/2020,,23,5,17/08/2020
51277,,22,02/03/2020,,6,12,03/03/2020
51278,,17,12/09/2020,,13,24,13/09/2020
51279,,22,09/08/2020,,2,12,09/08/2020
51280,,14,23/02/2020,,20,12,24/02/2020
51281,,12,22/12/2020,,2,21,23/12/2020
51282,,18,01/07/2020,,9,6,01/07/2020
51283,,20,30/12/2020,,10,20,31/12/2020
51284,,14,11/09/2020,,19,17,11/09/2020
51285,,14,02/10/2020,,13,19,02/10/2020
51286,,5,02/06/2020,,20,13,03/06/2020
51287,,8,28/08/2020,,21,24,29/08/2020
51288,,14,13/06/2020,,19,22,14/06/2020
51289,,4,24/09/2020,,0,24,25/09/2020
51290,,12,03/08/2020,,23,22,03/08/2020
51291,,20,19/07/2020,,17,24,20/07/2020
51292,,8,31/10/2020,,23,15,01/11/2020
51293,,13,07/07/2020,,14,8,07/07/2020
51294,,15,24/05/2020,,9,12,24/05/2020
51295,,12,20/11/2020,,5,21,21/11/2020
51296,,5,19/09/2020,,7,19,19/09/2020
51297,,11,05/03/2020,,9,18,05/03/2020
51298,,18,15/01/2020,,20,5,15/01/2020
51299,,18,15/12/2020,,14,15,15/12/2020
51300,,20,24/12/2020,,1,10,25/12/2020
51301,,22,03/10/2020,,20,23,04/10/2020
51302,,8,11/12/2020,,9,14,11/12/2020
51303,,20,30/05/2020,,14,20,30/05/2020
51304,,13,04/10/2020,,0,10,05/10/2020
51305,,8,14/06/2020,,7,24,15/06/2020
51306,,17,29/11/2020,,11,23,30/11/2020
51307,,4,11/05/2020,,9,20,12/05/2020
51308,,4,22/11/2020,,12,19,22/11/2020
51309,,4,30/03/2020,,6,4,31/03/2020
51310,,17,14/04/2020,,7,14,14/04/2020
51311,,20,14/05/2020,,20,17,14/05/2020
51312,,13,21/07/2020,,2,12,22/07/2020
51313,,8,15/04/2020,,22,24,15/04/2020
51314,,20,25/09/2020,,17,11,26/09/2020
51315,,22,25/02/2020,,11,22,25/02/2020
51316,,22,27/01/2020,,3,19,28/01/2020
51317,,18,15/04/2020,,18,18,16/04/2020
51318,,8,27/09/2020,,20,20,28/09/2020
51319,,20,15/12/2020,,5,6,15/12/2020
51320,,20,15/05/2020,,6,20,15/05/2020
51321,,18,24/04/2020,,17,14,24/04/2020
51322,,5,13/06/2020,,19,24,14/06/2020
51323,,13,04/11/2020,,5,18,05/11/2020
51324,,17,04/12/2020,,9,12,05/12/2020
51325,,15,13/09/2020,,12,1,13/09/2020
51326,,22,24/06/2020,,22,24,25/06/2020
51327,,4,06/11/2020,,23,21,06/11/2020
51328,,8,07/04/2020,,11,20,07/04/2020
51329,,18,16/03/2020,,21,23,16/03/2020
51330,,22,10/01/2020,,15,21,10/01/2020
51331,,4,17/03/2020,,22,9,18/03/2020
51332,,12,28/02/2020,,7,22,28/02/2020
51333,,4,27/12/2020,,4,14,28/12/2020
51334,,8,17/04/2020,,18,20,17/04/2020
51335,,20,31/07/2020,,7,14,31/07/2020
51336,,11,20/12/2020,,15,17,21/12/2020
51337,,18,23/04/2020,,20,21,24/04/2020
51338,,17,14/06/2020,,14,22,15/06/2020
51339,,11,07/09/2020,,16,6,07/09/2020
51340,,4,16/05/2020,,3,19,17/05/2020
51341,,13,09/08/2020,,0,24,09/08/2020
51342,,22,06/05/2020,,22,24,06/05/2020
51343,,4,03/06/2020,,3,24,03/06/2020
51344,,12,21/02/2020,,13,22,21/02/2020
51345,,14,06/11/2020,,17,7,07/11/2020
51346,,5,02/01/2020,,3,5,02/01/2020
51347,,8,24/03/2020,,4,12,24/03/2020
51348,,22,16/09/2020,,3,23,17/09/2020
51349,,13,30/12/2020,,19,24,31/12/2020
51350,,8,28/03/2020,,16,16,29/03/2020
51351,,15,29/11/2020,,19,17,29/11/2020
51352,,5,25/06/2020,,5,4,26/06/2020
51353,,22,10/04/2020,,4,22,11/04/2020
51354,,12,09/12/2020,,22,22,10/12/2020
51355,,20,29/07/2020,,20,21,29/07/2020
51356,,22,01/09/2020,,8,23,01/09/2020
51357,,18,09/05/2020,,7,16,09/05/2020
51358,,15,07/12/2020,,6,21,08/12/2020
51359,,12,30/01/2020,,19,22,31/01/2020
51360,,12,02/12/2020,,17,4,03/12/2020
51361,,5,28/11/2020,,10,21,28/11/2020
51362,,17,09/07/2020,,1,22,10/07/2020
51363,,18,17/10/2020,,10,24,17/10/2020
51364,,17,10/04/2020,,15,17,10/04/2020
51365,,18,27/02/2020,,20,24,28/02/2020
51366,,20,04/11/2020,,5,20,04/11/2020
51367,,8,09/12/2020,,14,20,10/12/2020
51368,,5,28/11/2020,,18,16,28/11/2020
51369,,18,17/09/2020,,2,7,18/09/2020
51370,,17,31/03/2020,,20,17,01/04/2020
51371,,11,22/03/2020,,7,21,22/03/2020
51372,,5,07/11/2020,,8,19,08/11/2020
51373,,11,04/09/2020,,5,16,04/09/2020
51374,,8,30/05/2020,,16,6,30/05/2020
51375,,13,22/09/2020,,0,21,23/09/2020
51376,,5,10/08/2020,,8,17,11/08/2020
51377,,22,13/03/2020,,19,23,14/03/2020
51378,,15,09/01/2020,,13,12,10/01/2020
51379,,15,03/04/2020,,20,8,03/04/2020
51380,,17,27/06/2020,,6,20,27/06/2020
51381,,14,04/10/2020,,10,6,04/10/2020
51382,,17,11/01/2020,,5,18,12/01/2020
51383,,20,21/04/2020,,21,23,21/04/2020
51384,,11,16/08/2020,,7,24,17/08/2020
51385,,18,28/08/2020,,21,20,28/08/2020
51386,,18,15/12/2020,,13,20,16/12/2020
51387,,12,13/11/2020,,19,24,14/11/2020
51388,,20,04/07/2020,,18,19,04/07/2020
51389,,5,17/01/2020,,9,4,18/01/2020
51390,,13,10/08/2020,,5,8,11/08/2020
51391,,8,01/01/2021,,4,13,01/01/2021
51392,,15,21/02/2020,,10,23,22/02/2020
51393,,18,15/12/2020,,23,18,16/12/2020
51394,,17,29/12/2020,,0,15,30/12/2020
51395,,22,20/09/2020,,15,18,20/09/2020
51396,,17,04/11/2020,,1,22,04/11/2020
51397,,15,07/12/2020,,20,21,08/12/2020
51398,,22,10/01/2020,,17,23,11/01/2020
51399,,22,11/05/2020,,3,19,12/05/2020
51400,,12,13/04/2020,,0,12,13/04/2020
51401,,22,11/05/2020,,18,23,11/05/2020
51402,,17,22/12/2020,,2,17,22/12/2020
51403,,17,17/02/2020,,13,14,17/02/2020
51404,,5,25/02/2020,,14,12,26/02/2020
51405,,17,21/07/2020,,13,24,22/07/2020
51406,,15,03/06/2020,,12,24,03/06/2020
51407,,11,18/12/2020,,6,19,19/12/2020
51408,,22,27/01/2020,,12,17,27/01/2020
51409,,22,28/12/2020,,14,21,29/12/2020
51410,,12,02/01/2021,,18,18,02/01/2021
51411,,5,06/09/2020,,2,17,07/09/2020
51412,,4,11/04/2020,,7,20,11/04/2020
51413,,8,14/03/2020,,22,16,15/03/2020
51414,,13,19/12/2020,,12,22,20/12/2020
51415,,17,06/12/2020,,15,20,07/12/2020
51416,,17,12/05/2020,,7,11,12/05/2020
51417,,14,15/12/2020,,18,19,16/12/2020
51418,,20,22/02/2020,,10,22,23/02/2020
51419,,20,02/02/2020,,9,10,02/02/2020
51420,,4,05/04/2020,,0,15,05/04/2020
51421,,15,28/11/2020,,4,23,29/11/2020
51422,,18,07/08/2020,,7,21,07/08/2020
51423,,14,29/06/2020,,21,22,29/06/2020
51424,,4,17/06/2020,,18,16,17/06/2020
51425,,22,23/06/2020,,21,23,24/06/2020
51426,,14,28/02/2020,,19,24,28/02/2020
51427,,11,01/05/2020,,7,22,01/05/2020
51428,,14,11/03/2020,,0,17,12/03/2020
51429,,13,22/12/2020,,20,11,23/12/2020
51430,,12,03/10/2020,,8,20,03/10/2020
51431,,11,04/02/2020,,17,11,04/02/2020
51432,,13,20/11/2020,,7,17,20/11/2020
51433,,17,05/09/2020,,2,22,06/09/2020
51434,,17,08/08/2020,,1,21,09/08/2020
51435,,15,12/08/2020,,5,22,13/08/2020
51436,,5,10/05/2020,,6,22,10/05/2020
51437,,11,25/06/2020,,21,12,26/06/2020
51438,,12,06/11/2020,,11,10,07/11/2020
51439,,22,24/08/2020,,12,24,24/08/2020
51440,,15,23/04/2020,,9,21,24/04/2020
51441,,17,26/09/2020,,14,15,26/09/2020
51442,,5,05/06/2020,,14,17,05/06/2020
51443,,4,21/04/2020,,22,15,21/04/2020
51444,,4,14/08/2020,,2,22,15/08/2020
51445,,11,13/05/2020,,22,18,14/05/2020
51446,,14,17/02/2020,,3,20,18/02/2020
51447,,18,16/08/2020,,16,13,17/08/2020
51448,,18,10/09/2020,,15,24,10/09/2020
51449,,15,25/07/2020,,23,23,25/07/2020
51450,,18,09/07/2020,,8,21,10/07/2020
51451,,4,21/09/2020,,20,6,22/09/2020
51452,,15,18/03/2020,,7,16,19/03/2020
51453,,18,12/11/2020,,8,18,13/11/2020
51454,,14,30/07/2020,,4,22,31/07/2020
51455,,8,20/11/2020,,17,24,21/11/2020
51456,,14,17/08/2020,,2,3,18/08/2020
51457,,20,09/08/2020,,14,23,10/08/2020
51458,,8,21/07/2020,,17,22,22/07/2020
51459,,5,13/11/2020,,4,24,13/11/2020
51460,,14,10/11/2020,,6,20,10/11/2020
51461,,4,24/05/2020,,14,22,25/05/2020
51462,,12,08/05/2020,,8,21,09/05/2020
51463,,15,06/06/2020,,20,12,06/06/2020
51464,,11,18/10/2020,,11,3,18/10/2020
51465,,5,22/05/2020,,18,23,23/05/2020
51466,,5,21/10/2020,,15,22,22/10/2020
51467,,8,26/01/2020,,13,24,26/01/2020
51468,,11,03/11/2020,,12,24,04/11/2020
51469,,8,22/06/2020,,19,12,22/06/2020
51470,,17,21/03/2020,,1,13,21/03/2020
51471,,15,05/03/2020,,18,24,06/03/2020
51472,,17,04/10/2020,,11,15,05/10/2020
51473,,18,06/04/2020,,12,14,07/04/2020
51474,,20,06/10/2020,,7,13,07/10/2020
51475,,22,08/02/2020,,22,15,08/02/2020
51476,,18,03/04/2020,,11,19,03/04/2020
51477,,5,15/12/2020,,4,23,15/12/2020
51478,,17,24/03/2020,,4,12,24/03/2020
51479,,4,22/02/2020,,9,10,22/02/2020
51480,,8,21/05/2020,,18,22,21/05/2020
51481,,17,04/04/2020,,4,6,05/04/2020
51482,,13,16/07/2020,,14,24,16/07/2020
51483,,15,31/07/2020,,23,18,31/07/2020
51484,,17,16/05/2020,,21,22,17/05/2020
51485,,13,24/03/2020,,16,22,25/03/2020
51486,,11,15/06/2020,,22,23,16/06/2020
51487,,14,23/07/2020,,0,20,23/07/2020
51488,,15,09/04/2020,,12,21,09/04/2020
51489,,17,31/01/2020,,3,23,01/02/2020
51490,,20,11/11/2020,,15,15,11/11/2020
51491,,5,08/07/2020,,9,18,09/07/2020
51492,,5,24/12/2020,,18,16,25/12/2020
51493,,17,07/04/2020,,2,19,08/04/2020
51494,,22,02/10/2020,,9,22,03/10/2020
51495,,8,13/06/2020,,9,16,14/06/2020
51496,,20,12/10/2020,,8,17,12/10/2020
51497,,8,01/08/2020,,15,18,02/08/2020
51498,,18,30/07/2020,,4,15,30/07/2020
51499,,14,15/07/2020,,19,8,16/07/2020
51500,,18,13/06/2020,,15,22,14/06/2020
51501,,5,27/02/2020,,20,22,27/02/2020
51502,,14,22/04/2020,,22,22,22/04/2020
51503,,12,16/12/2020,,15,23,17/12/2020
51504,,4,05/02/2020,,6,10,06/02/2020
51505,,20,27/07/2020,,3,20,28/07/2020
51506,,5,22/12/2020,,7,18,23/12/2020
51507,,4,28/03/2020,,7,21,28/03/2020
51508,,17,21/05/2020,,20,13,21/05/2020
51509,,15,20/05/2020,,4,24,21/05/2020
51510,,17,23/11/2020,,4,15,23/11/2020
51511,,8,04/01/2020,,9,11,05/01/2020
51512,,18,29/05/2020,,4,22,30/05/2020
51513,,14,30/04/2020,,17,24,01/05/2020
51514,,14,02/01/2020,,8,17,03/01/2020
51515,,20,08/10/2020,,22,20,08/10/2020
51516,,11,09/05/2020,,20,21,10/05/2020
51517,,20,29/05/2020,,5,11,30/05/2020
51518,,5,14/07/2020,,6,23,15/07/2020
51519,,11,08/05/2020,,7,22,08/05/2020
51520,,4,25/05/2020,,21,22,25/05/2020
51521,,14,10/02/2020,,6,12,10/02/2020
51522,,13,06/11/2020,,18,14,07/11/2020
51523,,4,29/10/2020,,18,23,30/10/2020
51524,,11,28/07/2020,,2,24,28/07/2020
51525,,15,25/01/2020,,21,15,26/01/2020
51526,,17,29/06/2020,,5,24,30/06/2020
51527,,17,08/12/2020,,3,15,09/12/2020
51528,,13,01/06/2020,,14,22,01/06/2020
51529,,15,12/09/2020,,0,23,13/09/2020
51530,,5,25/07/2020,,14,23,26/07/2020
51531,,8,29/10/2020,,11,22,30/10/2020
51532,,12,05/03/2020,,20,11,06/03/2020
51533,,12,01/06/2020,,10,15,02/06/2020
51534,,22,20/12/2020,,17,11,21/12/2020
51535,,5,23/03/2020,,15,17,23/03/2020
51536,,22,03/12/2020,,8,19,03/12/2020
51537,,15,06/09/2020,,5,18,07/09/2020
51538,,20,01/08/2020,,2,13,01/08/2020
51539,,4,14/09/2020,,12,9,14/09/2020
51540,,4,10/02/2020,,5,20,10/02/2020
51541,,8,03/08/2020,,18,22,03/08/2020
51542,,13,25/01/2020,,17,6,25/01/2020
51543,,13,22/11/2020,,18,23,23/11/2020
51544,,11,22/06/2020,,16,23,23/06/2020
51545,,20,18/10/2020,,14,23,19/10/2020
51546,,4,16/01/2020,,21,11,17/01/2020
51547,,13,06/08/2020,,3,20,07/08/2020
51548,,15,04/03/2020,,6,15,04/03/2020
51549,,5,27/01/2020,,23,20,27/01/2020
51550,,11,01/04/2020,,7,18,02/04/2020
51551,,12,23/04/2020,,9,20,23/04/2020
51552,,17,08/07/2020,,5,15,08/07/2020
51553,,22,05/11/2020,,2,4,05/11/2020
51554,,15,21/06/2020,,13,18,21/06/2020
51555,,15,24/03/2020,,8,21,24/03/2020
51556,,22,30/07/2020,,21,23,30/07/2020
51557,,5,10/09/2020,,9,20,10/09/2020
51558,,12,11/02/2020,,12,23,11/02/2020
51559,,11,08/02/2020,,8,16,08/02/2020
51560,,14,23/02/2020,,1,16,24/02/2020
51561,,17,10/01/2020,,23,23,10/01/2020
51562,,20,22/10/2020,,18,13,23/10/2020
51563,,20,10/05/2020,,4,23,10/05/2020
51564,,14,26/09/2020,,2,9,26/09/2020
