NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
128590,14440,22,128620,,,4
128591,14441,18,128621,,,1
128592,14442,5,128622,,,3
128593,14443,5,128623,,,4
128594,14444,4,128624,,,2
128595,14445,14,128625,,,4
128596,14446,14,128626,,,4
128597,14447,11,128627,,,4
128598,14448,22,128628,,,4
128599,14449,8,128629,,,1
128600,14450,4,128630,,,1
128601,14451,11,128631,,,2
128602,14452,11,128632,,,3
128603,14453,17,128633,,,2
128604,14454,18,128634,,,1
128605,14455,13,128635,,,1
128606,14456,13,128636,,,2
128607,14457,14,128637,,,4
128608,14458,17,128638,,,1
128609,14459,20,128639,,,4
128610,14460,20,128640,,,2
128611,14461,6,128641,,,1
128612,14462,6,128642,,,4
128613,14463,14,128643,,,1
128614,14464,15,128644,,,3
128615,14465,22,128645,,,4
128616,14466,14,128646,,,4
128617,14467,12,128647,,,4
128618,14468,22,128648,,,1
128619,14469,6,128649,,,4
128620,14470,8,128650,,,1
128621,14471,8,128651,,,4
128622,14472,13,128652,,,3
128623,14473,22,128653,,,3
128624,14474,15,128654,,,4
128625,14475,11,128655,,,3
128626,14476,12,128656,,,4
128627,14477,8,128657,,,1
128628,14478,15,128658,,,2
128629,14479,17,128659,,,3
128630,14480,4,128660,,,2
128631,14481,14,128661,15,,4
128632,14482,15,128662,,,4
128633,14483,5,128663,,,2
128634,14484,15,128664,,,3
128635,14485,6,128665,,,3
128636,14486,4,128666,,,4
128637,14487,12,128667,16,,3
128638,14488,18,128668,,,3
128639,14489,6,128669,,,1
128640,14490,22,128670,,,4
128641,14491,15,128671,,,2
128642,14492,15,128672,,,3
128643,14493,5,128673,,,1
128644,14494,8,128674,,,3
128645,14495,18,128675,,,3
128646,14496,5,128676,,,3
128647,14497,20,128677,,,3
128648,14498,5,128678,,,1
128649,14499,17,128679,,,1
128650,14500,12,128680,,,1
128651,14501,12,128681,15,,2
128652,14502,17,128682,,,4
128653,14503,8,128683,,,1
128654,14504,12,128684,,,2
128655,14505,6,128685,,,4
128656,14506,6,128686,,,4
128657,14507,22,128687,,,3
128658,14508,17,128688,,,4
128659,14509,17,128689,,,1
128660,14510,4,128690,,,4
128661,14511,8,128691,,,2
128662,14512,5,128692,15,,4
128663,14513,18,128693,,,4
128664,14514,8,128694,,,3
128665,14515,6,128695,,,1
128666,14516,20,128696,,,2
128667,14517,5,128697,,,4
128668,14518,12,128698,,,2
128669,14519,12,128699,,,4
128670,14520,14,128700,,,4
128671,14521,15,128701,,,2
128672,14522,18,128702,15,,3
128673,14523,12,128703,,,1
128674,14524,5,128704,,,2
128675,14525,13,128705,,,3
128676,14526,13,128706,,,1
128677,14527,12,128707,,,4
128678,14528,11,128708,,,1
128679,14529,18,128709,,,1
128680,14530,18,128710,,,1
128681,14531,20,128711,,,1
128682,14532,8,128712,,,3
128683,14533,22,128713,15,,3
128684,14534,18,128714,,,1
128685,14535,6,128715,,,4
128686,14536,6,128716,,,1
128687,14537,6,128717,,,1
128688,14538,22,128718,,,3
128689,14539,15,128719,,,4
128690,14540,5,128720,,,3
128691,14541,12,128721,,,1
128692,14542,14,128722,,,1
128693,14543,5,128723,,,3
128694,14544,5,128724,,,1
128695,14545,12,128725,,,2
128696,14546,22,128726,,,4
128697,14547,4,128727,15,,1
128698,14548,11,128728,,,1
128699,14549,6,128729,,,1
128700,14550,13,128730,,,2
128701,14551,13,128731,,,4
128702,14552,8,128732,,,1
128703,14553,20,128733,,,3
128704,14554,20,128734,,,3
128705,14555,8,128735,,,4
128706,14556,17,128736,,,4
128707,14557,5,128737,,,4
128708,14558,15,128738,,,1
128709,14559,15,128739,,,4
128710,14560,4,128740,,,4
128711,14561,20,128741,,,1
128712,14562,11,128742,,,3
128713,14563,13,128743,,,4
128714,14564,4,128744,,,2
128715,14565,13,128745,,,4
128716,14566,15,128746,,,1
128717,14567,14,128747,,,3
128718,14568,18,128748,,,4
128719,14569,4,128749,,,3
128720,14570,12,128750,,,2
128721,14571,11,128751,,,3
128722,14572,18,128752,,,2
128723,14573,11,128753,,,2
128724,14574,8,128754,,,1
128725,14575,4,128755,,,1
128726,14576,17,128756,,,3
128727,14577,6,128757,15,,4
128728,14578,15,128758,,,1
128729,14579,5,128759,,,3
128730,14580,13,128760,,,3
128731,14581,12,128761,,,1
128732,14582,14,128762,,,1
128733,14583,15,128763,,,4
128734,14584,12,128764,,,3
128735,14585,8,128765,,,3
128736,14586,17,128766,,,1
128737,14587,6,128767,,,4
128738,14588,12,128768,,,1
128739,14589,6,128769,,,3
128740,14590,17,128770,,,4
128741,14591,6,128771,,,2
128742,14592,20,128772,,,1
128743,14593,5,128773,,,2
128744,14594,6,128774,,,4
128745,14595,6,128775,,,2
128746,14596,4,128776,,,4
128747,14597,5,128777,,,2
128748,14598,12,128778,,,3
128749,14599,5,128779,,,1
128750,14600,6,128780,,,1
128751,14601,20,128781,,,2
128752,14602,5,128782,16,,1
128753,14603,11,128783,16,,1
128754,14604,20,128784,,,4
128755,14605,4,128785,,,3
128756,14606,5,128786,,,2
128757,14607,18,128787,,,3
128758,14608,17,128788,,,1
128759,14609,20,128789,,,1
128760,14610,5,128790,,,4
128761,14611,13,128791,,,4
128762,14612,17,128792,,,3
128763,14613,17,128793,,,3
128764,14614,15,128794,,,4
128765,14615,15,128795,,,2
128766,14616,11,128796,,,1
128767,14617,15,128797,,,3
128768,14618,5,128798,,,2
128769,14619,18,128799,,,1
128770,14620,8,128800,,,1
128771,14621,20,128801,,,3
128772,14622,4,128802,,,2
128773,14623,12,128803,,,1
128774,14624,22,128804,,,3
128775,14625,14,128805,,,2
128776,14626,6,128806,,,2
128777,14627,18,128807,16,,2
128778,14628,11,128808,,,1
128779,14629,18,128809,,,4
128780,14630,5,128810,,,1
128781,14631,18,128811,,,2
128782,14632,14,128812,,,1
128783,14633,17,128813,16,,2
128784,14634,5,128814,,,2
128785,14635,13,128815,,,4
128786,14636,5,128816,,,4
128787,14637,15,128817,,,4
128788,14638,17,128818,,,3
128789,14639,22,128819,,,1
128790,14640,22,128820,,,3
128791,14641,5,128821,,,3
128792,14642,20,128822,,,3
128793,14643,14,128823,,,1
128794,14644,15,128824,,,4
128795,14645,4,128825,,,1
128796,14646,14,128826,,,1
128797,14647,6,128827,,,3
128798,14648,20,128828,,,2
128799,14649,8,128829,,,3
128800,14650,12,128830,,,3
128801,14651,6,128831,,,4
128802,14652,17,128832,,,2
128803,14653,15,128833,,,3
128804,14654,11,128834,,,2
128805,14655,11,128835,,,2
128806,14656,6,128836,,,1
128807,14657,13,128837,15,,1
128808,14658,17,128838,,,1
128809,14659,17,128839,,,3
128810,14660,17,128840,,,1
128811,14661,5,128841,,,2
128812,14662,18,128842,,,2
128813,14663,12,128843,,,4
128814,14664,13,128844,,,4
128815,14665,6,128845,,,2
128816,14666,14,128846,,,2
128817,14667,18,128847,,,1
128818,14668,15,128848,,,3
128819,14669,17,128849,,,4
128820,14670,12,128850,,,1
128821,14671,5,128851,15,,3
128822,14672,18,128852,,,1
128823,14673,12,128853,,,4
128824,14674,8,128854,,,2
128825,14675,5,128855,,,3
128826,14676,4,128856,,,3
128827,14677,15,128857,,,4
128828,14678,15,128858,,,3
128829,14679,18,128859,,,1
128830,14680,13,128860,,,2
128831,14681,18,128861,,,4
128832,14682,8,128862,14,,3
128833,14683,20,128863,,,3
128834,14684,22,128864,,,1
128835,14685,18,128865,,,3
128836,14686,12,128866,,,2
128837,14687,4,128867,,,3
128838,14688,13,128868,,,3
128839,14689,22,128869,,,1
128840,14690,17,128870,,,2
128841,14691,22,128871,,,1
128842,14692,13,128872,,,2
128843,14693,18,128873,,,2
128844,14694,5,128874,,,1
128845,14695,8,128875,,,4
128846,14696,8,128876,,,1
128847,14697,5,128877,,,4
128848,14698,4,128878,,,3
128849,14699,13,128879,,,2
128850,14700,18,128880,,,1
128851,14701,20,128881,,,3
128852,14702,14,128882,,,3
128853,14703,4,128883,,,4
128854,14704,6,128884,,,2
128855,14705,6,128885,,,4
128856,14706,8,128886,,,4
128857,14707,18,128887,,,4
128858,14708,22,128888,,,4
128859,14709,17,128889,,,1
128860,14710,22,128890,14,,3
128861,14711,4,128891,,,3
128862,14712,22,128892,,,3
128863,14713,13,128893,14,,3
128864,14714,22,128894,,,4
128865,14715,13,128895,,,3
128866,14716,15,128896,,,3
128867,14717,17,128897,,,2
128868,14718,20,128898,,,4
128869,14719,13,128899,,,2
128870,14720,14,128900,,,1
128871,14721,22,128901,,,3
128872,14722,6,128902,,,3
128873,14723,15,128903,,,3
128874,14724,20,128904,,,3
128875,14725,5,128905,,,1
128876,14726,18,128906,,,4
128877,14727,13,128907,,,2
128878,14728,11,128908,,,2
128879,14729,15,128909,,,1
128880,14730,8,128910,,,3
128881,14731,4,128911,,,2
128882,14732,18,128912,,,1
128883,14733,13,128913,,,2
128884,14734,4,128914,,,1
128885,14735,8,128915,,,4
128886,14736,11,128916,,,3
128887,14737,11,128917,,,4
128888,14738,17,128918,,,3
128889,14739,20,128919,,,1
128890,14740,20,128920,,,4
128891,14741,11,128921,,,3
128892,14742,18,128922,,,2
128893,14743,11,128923,,,3
128894,14744,22,128924,,,4
128895,14745,22,128925,,,3
128896,14746,5,128926,,,1
128897,14747,8,128927,,,2
128898,14748,14,128928,,,3
128899,14749,18,128929,,,3
128900,14750,13,128930,15,,3
128901,14751,17,128931,14,,2
128902,14752,18,128932,,,3
128903,14753,12,128933,,,2
128904,14754,15,128934,,,4
128905,14755,22,128935,,,1
128906,14756,5,128936,,,4
128907,14757,15,128937,,,3
128908,14758,18,128938,,,3
128909,14759,14,128939,,,1
128910,14760,8,128940,,,4
128911,14761,17,128941,,,4
128912,14762,5,128942,,,2
128913,14763,4,128943,,,3
128914,14764,22,128944,,,3
128915,14765,18,128945,,,3
128916,14766,6,128946,,,4
128917,14767,4,128947,,,1
128918,14768,17,128948,,,1
128919,14769,14,128949,,,3
128920,14770,13,128950,,,1
128921,14771,18,128951,,,1
128922,14772,6,128952,,,3
128923,14773,5,128953,,,4
128924,14774,22,128954,,,1
128925,14775,4,128955,,,4
128926,14776,11,128956,,,3
128927,14777,15,128957,,,1
128928,14778,20,128958,,,1
128929,14779,17,128959,,,2
128930,14780,15,128960,,,3
128931,14781,11,128961,,,1
128932,14782,18,128962,,,3
128933,14783,8,128963,,,3
128934,14784,4,128964,,,2
128935,14785,18,128965,,,4
128936,14786,12,128966,,,4
128937,14787,4,128967,16,,1
128938,14788,18,128968,,,4
128939,14789,6,128969,,,3
128940,14790,13,128970,,,4
128941,14791,13,128971,15,,1
128942,14792,11,128972,,,3
128943,14793,18,128973,,,1
128944,14794,18,128974,,,1
128945,14795,15,128975,,,3
128946,14796,11,128976,,,4
128947,14797,22,128977,,,4
128948,14798,8,128978,,,4
128949,14799,14,128979,,,2
128950,14800,17,128980,,,4
128951,14801,14,128981,,,3
128952,14802,20,128982,,,1
128953,14803,8,128983,,,4
128954,14804,13,128984,,,4
128955,14805,4,128985,,,1
128956,14806,4,128986,,,4
128957,14807,12,128987,,,3
128958,14808,12,128988,15,,4
128959,14809,14,128989,15,,3
128960,14810,14,128990,,,1
128961,14811,11,128991,,,3
128962,14812,22,128992,,,2
128963,14813,8,128993,,,1
128964,14814,6,128994,,,1
128965,14815,13,128995,,,2
128966,14816,17,128996,,,1
128967,14817,8,128997,,,3
128968,14818,5,128998,,,1
128969,14819,18,128999,,,1
128970,14820,6,129000,,,4
128971,14821,8,129001,,,4
128972,14822,11,129002,,,1
128973,14823,11,129003,,,1
128974,14824,6,129004,,,2
128975,14825,17,129005,,,1
128976,14826,22,129006,15,,1
128977,14827,17,129007,,,1
128978,14828,6,129008,,,3
128979,14829,13,129009,,,3
128980,14830,6,129010,,,2
128981,14831,15,129011,,,4
128982,14832,11,129012,,,3
128983,14833,13,129013,,,4
128984,14834,4,129014,,,3
128985,14835,14,129015,,,4
128986,14836,5,129016,,,4
128987,14837,4,129017,,,2
128988,14838,18,129018,,,2
128989,14839,6,129019,,,4
128990,14840,11,129020,,,1
128991,14841,4,129021,,,4
128992,14842,14,129022,16,,4
128993,14843,14,129023,,,3
128994,14844,11,129024,,,3
128995,14845,15,129025,,,3
128996,14846,11,129026,,,2
128997,14847,6,129027,,,1
128998,14848,8,129028,,,1
128999,14849,4,129029,,,3
129000,14850,20,129030,,,4
129001,14851,5,129031,,,3
129002,14852,11,129032,,,1
129003,14853,20,129033,,,1
129004,14854,12,129034,,,2
129005,14855,17,129035,,,1
129006,14856,18,129036,,,1
129007,14857,14,129037,,,4
129008,14858,12,129038,,,1
129009,14859,13,129039,,,3
129010,14860,8,129040,,,2
129011,14861,15,129041,,,4
129012,14862,11,129042,,,1
129013,14863,14,129043,,,3
129014,14864,5,129044,,,1
129015,14865,4,129045,,,4
129016,14866,5,129046,,,3
129017,14867,14,129047,,,2
129018,14868,22,129048,,,2
129019,14869,17,129049,,,4
129020,14870,6,129050,,,3
129021,14871,13,129051,,,4
129022,14872,6,129052,,,2
129023,14873,13,129053,,,1
129024,14874,18,129054,,,1
129025,14875,13,129055,,,1
129026,14876,20,129056,,,2
129027,14877,5,129057,,,3
129028,14878,11,129058,,,4
129029,14879,5,129059,,,1
129030,14880,15,129060,,,2
129031,14881,17,129061,,,3
129032,14882,8,129062,,,1
129033,14883,18,129063,,,1
129034,14884,17,129064,,,3
129035,14885,22,129065,,,2
129036,14886,4,129066,14,,4
129037,14887,4,129067,,,2
129038,14888,18,129068,,,4
129039,14889,13,129069,,,1
129040,14890,22,129070,,,4
129041,14891,8,129071,,,1
129042,14892,6,129072,,,2
129043,14893,20,129073,,,4
129044,14894,15,129074,,,1
129045,14895,22,129075,,,1
129046,14896,20,129076,,,1
129047,14897,18,129077,,,1
129048,14898,14,129078,,,1
129049,14899,15,129079,,,1
129050,14900,8,129080,,,1
129051,14901,11,129081,16,,1
129052,14902,4,129082,,,2
129053,14903,13,129083,,,4
129054,14904,5,129084,15,,3
129055,14905,17,129085,,,4
129056,14906,20,129086,,,2
129057,14907,6,129087,,,2
129058,14908,12,129088,,,4
129059,14909,13,129089,,,4
129060,14910,18,129090,,,3
129061,14911,4,129091,,,3
129062,14912,15,129092,,,1
129063,14913,22,129093,,,4
129064,14914,4,129094,,,4
129065,14915,4,129095,15,,1
129066,14916,13,129096,,,4
129067,14917,15,129097,,,4
129068,14918,8,129098,,,1
129069,14919,12,129099,,,1
129070,14920,13,129100,,,4
129071,14921,17,129101,,,3
129072,14922,22,129102,,,1
129073,14923,13,129103,,,2
129074,14924,18,129104,,,4
129075,14925,22,129105,,,1
129076,14926,5,129106,,,4
129077,14927,5,129107,,,3
129078,14928,22,129108,,,3
129079,14929,5,129109,,,1
129080,14930,8,129110,,,3
129081,14931,12,129111,,,1
129082,14932,18,129112,,,1
129083,14933,17,129113,,,4
129084,14934,11,129114,,,4
129085,14935,22,129115,,,1
129086,14936,17,129116,,,3
129087,14937,8,129117,,,1
129088,14938,5,129118,16,,3
129089,14939,15,129119,,,1
129090,14940,15,129120,,,3
129091,14941,17,129121,,,2
129092,14942,5,129122,,,1
129093,14943,13,129123,,,2
129094,14944,6,129124,,,2
129095,14945,11,129125,,,4
129096,14946,4,129126,,,3
129097,14947,4,129127,,,2
129098,14948,11,129128,,,4
129099,14949,20,129129,,,4
129100,14950,14,129130,,,1
129101,14951,22,129131,,,2
129102,14952,12,129132,,,3
129103,14953,14,129133,,,2
129104,14954,6,129134,,,4
129105,14955,18,129135,16,,1
129106,14956,12,129136,,,2
129107,14957,20,129137,,,3
129108,14958,22,129138,,,3
129109,14959,14,129139,,,4
129110,14960,11,129140,16,,3
129111,14961,14,129141,,,3
129112,14962,20,129142,,,1
129113,14963,18,129143,,,3
129114,14964,18,129144,,,2
129115,14965,11,129145,,,2
129116,14966,17,129146,,,3
129117,14967,5,129147,,,1
129118,14968,11,129148,,,3
129119,14969,5,129149,15,,4
129120,14970,15,129150,,,2
129121,14971,12,129151,,,3
129122,14972,6,129152,,,3
129123,14973,17,129153,,,3
129124,14974,18,129154,,,4
129125,14975,11,129155,,,4
129126,14976,17,129156,,,4
129127,14977,17,129157,,,3
129128,14978,11,129158,,,3
129129,14979,14,129159,,,1
129130,14980,15,129160,,,1
129131,14981,15,129161,,,2
129132,14982,15,129162,,,3
129133,14983,15,129163,,,2
129134,14984,4,129164,,,3
129135,14985,20,129165,,,3
129136,14986,6,129166,15,,4
129137,14987,5,129167,,,2
129138,14988,4,129168,,,2
129139,14989,22,129169,,,4
129140,14990,12,129170,,,1
129141,14991,20,129171,,,3
129142,14992,20,129172,,,1
129143,14993,14,129173,,,3
129144,14994,8,129174,,,2
129145,14995,4,129175,,,4
129146,14996,4,129176,14,,2
129147,14997,11,129177,,,1
129148,14998,22,129178,,,2
129149,14999,5,129179,,,1
129150,15000,14,129180,,,4
129151,15001,14,129181,,,2
129152,15002,15,129182,,,1
129153,15003,11,129183,,,4
129154,15004,15,129184,,,1
129155,15005,20,129185,,,2
129156,15006,14,129186,,,4
129157,15007,14,129187,,,4
129158,15008,12,129188,,,4
129159,15009,12,129189,,,1
129160,15010,18,129190,,,3
129161,15011,8,129191,,,1
129162,15012,6,129192,,,3
129163,15013,8,129193,,,2
129164,15014,4,129194,16,,4
129165,15015,5,129195,,,1
129166,15016,22,129196,,,2
129167,15017,4,129197,,,4
129168,15018,6,129198,,,3
129169,15019,13,129199,,,1
129170,15020,20,129200,,,1
129171,15021,15,129201,14,,2
129172,15022,20,129202,,,4
129173,15023,12,129203,,,4
129174,15024,14,129204,,,4
129175,15025,17,129205,,,3
129176,15026,4,129206,,,3
129177,15027,22,129207,,,2
129178,15028,13,129208,,,3
129179,15029,20,129209,,,1
129180,15030,13,129210,,,4
129181,15031,6,129211,,,1
129182,15032,4,129212,,,2
129183,15033,11,129213,,,1
129184,15034,14,129214,,,2
129185,15035,15,129215,,,2
129186,15036,18,129216,,,4
129187,15037,12,129217,,,1
129188,15038,15,129218,,,3
129189,15039,6,129219,,,3
129190,15040,4,129220,,,1
129191,15041,12,129221,,,1
129192,15042,8,129222,,,4
129193,15043,8,129223,,,3
129194,15044,17,129224,,,1
129195,15045,4,129225,,,4
129196,15046,18,129226,,,4
129197,15047,6,129227,,,3
129198,15048,13,129228,,,2
129199,15049,15,129229,,,3
129200,15050,11,129230,,,1
129201,15051,8,129231,,,4
129202,15052,18,129232,,,1
129203,15053,17,129233,,,1
129204,15054,6,129234,,,1
129205,15055,14,129235,,,2
129206,15056,15,129236,,,3
129207,15057,13,129237,15,,1
129208,15058,18,129238,,,1
129209,15059,8,129239,,,1
129210,15060,11,129240,,,2
129211,15061,11,129241,,,1
129212,15062,13,129242,,,4
129213,15063,5,129243,,,4
129214,15064,5,129244,,,3
129215,15065,22,129245,,,1
129216,15066,5,129246,,,1
129217,15067,17,129247,,,4
129218,15068,11,129248,,,3
129219,15069,6,129249,,,1
129220,15070,22,129250,14,,3
129221,15071,5,129251,14,,2
129222,15072,13,129252,,,1
129223,15073,17,129253,,,2
129224,15074,18,129254,,,3
129225,15075,4,129255,,,1
129226,15076,22,129256,,,2
129227,15077,13,129257,,,3
129228,15078,4,129258,,,3
129229,15079,5,129259,,,1
129230,15080,5,129260,,,3
129231,15081,13,129261,16,,2
129232,15082,4,129262,,,3
129233,15083,11,129263,15,,1
129234,15084,13,129264,,,3
129235,15085,14,129265,,,2
129236,15086,22,129266,,,2
129237,15087,8,129267,,,1
129238,15088,14,129268,,,1
129239,15089,20,129269,,,2
129240,15090,18,129270,,,3
129241,15091,20,129271,,,3
129242,15092,14,129272,,,1
129243,15093,17,129273,,,3
129244,15094,14,129274,,,4
129245,15095,5,129275,,,1
129246,15096,14,129276,,,2
129247,15097,14,129277,,,1
129248,15098,11,129278,,,2
129249,15099,20,129279,,,3
129250,15100,8,129280,,,4
129251,15101,14,129281,,,3
129252,15102,20,129282,,,2
129253,15103,12,129283,,,4
129254,15104,15,129284,,,1
129255,15105,4,129285,,,1
129256,15106,14,129286,,,1
129257,15107,18,129287,,,2
129258,15108,8,129288,,,2
129259,15109,12,129289,,,2
129260,15110,5,129290,,,3
129261,15111,8,129291,,,3
129262,15112,13,129292,,,4
129263,15113,6,129293,,,4
129264,15114,11,129294,,,4
129265,15115,15,129295,,,4
129266,15116,6,129296,,,4
129267,15117,15,129297,,,1
129268,15118,20,129298,,,4
129269,15119,17,129299,,,4
129270,15120,4,129300,,,2
129271,15121,17,129301,,,2
129272,15122,8,129302,,,2
129273,15123,6,129303,,,3
129274,15124,20,129304,,,4
129275,15125,8,129305,,,1
129276,15126,17,129306,,,2
129277,15127,15,129307,,,4
129278,15128,4,129308,,,2
129279,15129,13,129309,,,1
129280,15130,12,129310,,,3
129281,15131,22,129311,,,4
129282,15132,20,129312,,,2
